Eye Detection,Time
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:43
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
CENTER,22:48:44
