Eye Detection,Time
RIGHT,22:43:17
CENTER,22:43:17
RIGHT,22:43:17
RIGHT,22:43:17
CENTER,22:43:17
CENTER,22:43:17
RIGHT,22:43:17
RIGHT,22:43:17
CENTER,22:43:18
RIGHT,22:43:18
CENTER,22:43:18
RIGHT,22:43:18
CENTER,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:18
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
CENTER,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
CENTER,22:43:19
CENTER,22:43:19
RIGHT,22:43:19
CENTER,22:43:19
CENTER,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
RIGHT,22:43:19
CENTER,22:43:19
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
Blinking,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:20
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:21
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:22
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
LEFT,22:43:23
CENTER,22:43:23
CENTER,22:43:23
CENTER,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
RIGHT,22:43:23
CENTER,22:43:24
CENTER,22:43:24
CENTER,22:43:24
RIGHT,22:43:24
RIGHT,22:43:24
RIGHT,22:43:24
RIGHT,22:43:24
CENTER,22:43:24
CENTER,22:43:24
Blinking,22:43:24
CENTER,22:43:24
LEFT,22:43:24
CENTER,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:24
LEFT,22:43:25
LEFT,22:43:25
LEFT,22:43:25
LEFT,22:43:25
CENTER,22:43:25
LEFT,22:43:25
LEFT,22:43:25
LEFT,22:43:25
CENTER,22:43:25
LEFT,22:43:25
Blinking,22:43:25
CENTER,22:43:25
