,Eye Detection,Time
138,LEFT,2025-02-18 11:07:28.091977
139,CENTER,2025-02-18 11:07:28.091977
140,CENTER,2025-02-18 11:07:28.091977
141,LEFT,2025-02-18 11:07:28.091977
142,CENTER,2025-02-18 11:07:28.091977
143,CENTER,2025-02-18 11:07:28.091977
144,LEFT,2025-02-18 11:07:28.091977
145,CENTER,2025-02-18 11:07:28.091977
146,LEFT,2025-02-18 11:07:28.091977
147,LEFT,2025-02-18 11:07:28.091977
148,CENTER,2025-02-18 11:07:28.091977
149,LEFT,2025-02-18 11:07:28.091977
150,LEFT,2025-02-18 11:07:28.091977
151,LEFT,2025-02-18 11:07:28.091977
152,LEFT,2025-02-18 11:07:28.091977
153,LEFT,2025-02-18 11:07:28.091977
154,LEFT,2025-02-18 11:07:28.091977
155,LEFT,2025-02-18 11:07:28.091977
156,LEFT,2025-02-18 11:07:28.091977
157,LEFT,2025-02-18 11:07:28.091977
158,LEFT,2025-02-18 11:07:28.091977
159,LEFT,2025-02-18 11:07:28.091977
160,CENTER,2025-02-18 11:07:28.091977
161,CENTER,2025-02-18 11:07:28.091977
162,CENTER,2025-02-18 11:07:28.091977
163,CENTER,2025-02-18 11:07:28.091977
164,CENTER,2025-02-18 11:07:28.091977
165,CENTER,2025-02-18 11:07:28.091977
166,CENTER,2025-02-18 11:07:28.091977
167,Blinking,2025-02-18 11:07:28.091977
168,Blinking,2025-02-18 11:07:28.091977
169,CENTER,2025-02-18 11:07:28.091977
170,CENTER,2025-02-18 11:07:28.091977
171,CENTER,2025-02-18 11:07:28.091977
172,LEFT,2025-02-18 11:07:28.091977
173,LEFT,2025-02-18 11:07:28.091977
174,LEFT,2025-02-18 11:07:28.091977
175,LEFT,2025-02-18 11:07:28.091977
176,LEFT,2025-02-18 11:07:28.091977
177,LEFT,2025-02-18 11:07:28.091977
178,LEFT,2025-02-18 11:07:28.091977
179,LEFT,2025-02-18 11:07:28.091977
180,LEFT,2025-02-18 11:07:28.091977
181,LEFT,2025-02-18 11:07:28.091977
182,LEFT,2025-02-18 11:07:28.091977
183,LEFT,2025-02-18 11:07:28.091977
184,LEFT,2025-02-18 11:07:28.091977
185,LEFT,2025-02-18 11:07:28.091977
186,LEFT,2025-02-18 11:07:28.091977
187,LEFT,2025-02-18 11:07:28.091977
188,LEFT,2025-02-18 11:07:28.091977
189,LEFT,2025-02-18 11:07:28.091977
190,LEFT,2025-02-18 11:07:28.091977
191,LEFT,2025-02-18 11:07:28.091977
192,CENTER,2025-02-18 11:07:28.091977
193,CENTER,2025-02-18 11:07:28.091977
194,CENTER,2025-02-18 11:07:28.091977
195,CENTER,2025-02-18 11:07:28.091977
196,LEFT,2025-02-18 11:07:28.091977
197,LEFT,2025-02-18 11:07:28.091977
198,LEFT,2025-02-18 11:07:28.091977
199,LEFT,2025-02-18 11:07:28.091977
200,LEFT,2025-02-18 11:07:28.091977
201,LEFT,2025-02-18 11:07:28.091977
202,LEFT,2025-02-18 11:07:28.091977
203,LEFT,2025-02-18 11:07:28.091977
204,LEFT,2025-02-18 11:07:28.091977
205,LEFT,2025-02-18 11:07:28.091977
206,LEFT,2025-02-18 11:07:28.091977
207,LEFT,2025-02-18 11:07:28.091977
208,LEFT,2025-02-18 11:07:28.091977
209,LEFT,2025-02-18 11:07:28.091977
210,LEFT,2025-02-18 11:07:28.091977
211,CENTER,2025-02-18 11:07:28.091977
212,CENTER,2025-02-18 11:07:28.091977
213,CENTER,2025-02-18 11:07:28.091977
214,CENTER,2025-02-18 11:07:28.091977
215,CENTER,2025-02-18 11:07:28.091977
216,CENTER,2025-02-18 11:07:28.091977
217,CENTER,2025-02-18 11:07:28.091977
218,CENTER,2025-02-18 11:07:28.091977
219,LEFT,2025-02-18 11:07:28.091977
220,LEFT,2025-02-18 11:07:28.091977
221,LEFT,2025-02-18 11:07:28.091977
222,LEFT,2025-02-18 11:07:28.091977
223,LEFT,2025-02-18 11:07:28.091977
224,LEFT,2025-02-18 11:07:28.091977
225,LEFT,2025-02-18 11:07:28.091977
226,LEFT,2025-02-18 11:07:28.091977
227,LEFT,2025-02-18 11:07:28.091977
228,LEFT,2025-02-18 11:07:28.091977
229,LEFT,2025-02-18 11:07:28.091977
230,LEFT,2025-02-18 11:07:28.091977
231,LEFT,2025-02-18 11:07:28.091977
232,LEFT,2025-02-18 11:07:28.091977
233,LEFT,2025-02-18 11:07:28.091977
234,LEFT,2025-02-18 11:07:28.091977
235,LEFT,2025-02-18 11:07:28.091977
236,LEFT,2025-02-18 11:07:28.091977
237,LEFT,2025-02-18 11:07:28.091977
238,LEFT,2025-02-18 11:07:28.091977
239,LEFT,2025-02-18 11:07:28.091977
240,LEFT,2025-02-18 11:07:28.091977
241,LEFT,2025-02-18 11:07:28.091977
242,LEFT,2025-02-18 11:07:28.091977
243,LEFT,2025-02-18 11:07:28.091977
244,LEFT,2025-02-18 11:07:28.091977
245,LEFT,2025-02-18 11:07:28.091977
246,LEFT,2025-02-18 11:07:28.091977
247,LEFT,2025-02-18 11:07:28.091977
248,LEFT,2025-02-18 11:07:28.091977
249,LEFT,2025-02-18 11:07:28.091977
250,LEFT,2025-02-18 11:07:28.091977
251,LEFT,2025-02-18 11:07:28.091977
252,LEFT,2025-02-18 11:07:28.091977
253,LEFT,2025-02-18 11:07:28.091977
254,LEFT,2025-02-18 11:07:28.091977
255,LEFT,2025-02-18 11:07:28.091977
256,LEFT,2025-02-18 11:07:28.091977
257,LEFT,2025-02-18 11:07:28.091977
258,LEFT,2025-02-18 11:07:28.091977
259,LEFT,2025-02-18 11:07:28.091977
260,LEFT,2025-02-18 11:07:28.091977
261,LEFT,2025-02-18 11:07:28.091977
262,LEFT,2025-02-18 11:07:28.091977
263,Blinking,2025-02-18 11:07:28.091977
264,Blinking,2025-02-18 11:07:28.091977
265,Blinking,2025-02-18 11:07:28.091977
266,CENTER,2025-02-18 11:07:28.091977
267,CENTER,2025-02-18 11:07:28.091977
268,LEFT,2025-02-18 11:07:28.091977
269,LEFT,2025-02-18 11:07:28.091977
270,CENTER,2025-02-18 11:07:28.091977
271,CENTER,2025-02-18 11:07:28.091977
272,LEFT,2025-02-18 11:07:28.091977
273,LEFT,2025-02-18 11:07:28.091977
274,LEFT,2025-02-18 11:07:28.091977
275,LEFT,2025-02-18 11:07:28.091977
