Eye Detection,Time
CENTER,14:45:04
CENTER,14:45:04
CENTER,14:45:04
RIGHT,14:45:04
CENTER,14:45:04
RIGHT,14:45:04
RIGHT,14:45:04
CENTER,14:45:04
CENTER,14:45:04
RIGHT,14:45:04
RIGHT,14:45:04
RIGHT,14:45:04
RIGHT,14:45:04
CENTER,14:45:04
RIGHT,14:45:05
CENTER,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
CENTER,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
CENTER,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:05
RIGHT,14:45:06
CENTER,14:45:06
RIGHT,14:45:06
RIGHT,14:45:06
RIGHT,14:45:06
CENTER,14:45:06
CENTER,14:45:06
CENTER,14:45:06
RIGHT,14:45:06
RIGHT,14:45:06
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:07
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:08
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
RIGHT,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:09
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
RIGHT,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
RIGHT,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:10
CENTER,14:45:11
CENTER,14:45:11
CENTER,14:45:11
CENTER,14:45:11
Blinking,14:45:11
Blinking,14:45:11
CENTER,14:45:11
RIGHT,14:45:11
