,Eye Detection,Time
138,CENTER,2025-02-18 11:05:40.215792
139,CENTER,2025-02-18 11:05:40.215792
140,CENTER,2025-02-18 11:05:40.215792
141,CENTER,2025-02-18 11:05:40.215792
142,CENTER,2025-02-18 11:05:40.215792
143,CENTER,2025-02-18 11:05:40.215792
144,CENTER,2025-02-18 11:05:40.215792
145,CENTER,2025-02-18 11:05:40.215792
146,CENTER,2025-02-18 11:05:40.215792
147,CENTER,2025-02-18 11:05:40.215792
148,CENTER,2025-02-18 11:05:40.215792
149,CENTER,2025-02-18 11:05:40.215792
150,LEFT,2025-02-18 11:05:40.215792
151,LEFT,2025-02-18 11:05:40.215792
152,LEFT,2025-02-18 11:05:40.215792
153,LEFT,2025-02-18 11:05:40.215792
154,LEFT,2025-02-18 11:05:40.215792
155,LEFT,2025-02-18 11:05:40.215792
156,LEFT,2025-02-18 11:05:40.215792
157,LEFT,2025-02-18 11:05:40.215792
158,LEFT,2025-02-18 11:05:40.215792
159,LEFT,2025-02-18 11:05:40.215792
160,LEFT,2025-02-18 11:05:40.215792
161,LEFT,2025-02-18 11:05:40.215792
162,LEFT,2025-02-18 11:05:40.215792
163,LEFT,2025-02-18 11:05:40.215792
164,LEFT,2025-02-18 11:05:40.215792
165,LEFT,2025-02-18 11:05:40.215792
166,LEFT,2025-02-18 11:05:40.215792
167,LEFT,2025-02-18 11:05:40.215792
168,LEFT,2025-02-18 11:05:40.215792
169,LEFT,2025-02-18 11:05:40.215792
170,LEFT,2025-02-18 11:05:40.215792
171,LEFT,2025-02-18 11:05:40.215792
172,LEFT,2025-02-18 11:05:40.215792
173,LEFT,2025-02-18 11:05:40.215792
174,LEFT,2025-02-18 11:05:40.215792
175,LEFT,2025-02-18 11:05:40.215792
176,LEFT,2025-02-18 11:05:40.215792
177,LEFT,2025-02-18 11:05:40.215792
178,LEFT,2025-02-18 11:05:40.215792
179,LEFT,2025-02-18 11:05:40.215792
180,LEFT,2025-02-18 11:05:40.215792
181,LEFT,2025-02-18 11:05:40.215792
182,LEFT,2025-02-18 11:05:40.215792
183,CENTER,2025-02-18 11:05:40.215792
184,CENTER,2025-02-18 11:05:40.215792
185,CENTER,2025-02-18 11:05:40.215792
186,Blinking,2025-02-18 11:05:40.215792
187,CENTER,2025-02-18 11:05:40.215792
188,CENTER,2025-02-18 11:05:40.215792
189,CENTER,2025-02-18 11:05:40.215792
190,CENTER,2025-02-18 11:05:40.215792
191,CENTER,2025-02-18 11:05:40.215792
192,CENTER,2025-02-18 11:05:40.215792
193,CENTER,2025-02-18 11:05:40.215792
194,CENTER,2025-02-18 11:05:40.215792
195,CENTER,2025-02-18 11:05:40.215792
196,CENTER,2025-02-18 11:05:40.215792
197,CENTER,2025-02-18 11:05:40.215792
