,Eye Detection,Time
606,LEFT,2025-02-24 22:49:03.849342
607,CENTER,2025-02-24 22:49:03.849342
608,LEFT,2025-02-24 22:49:03.849342
609,LEFT,2025-02-24 22:49:03.849342
610,LEFT,2025-02-24 22:49:03.849342
611,LEFT,2025-02-24 22:49:03.849342
612,LEFT,2025-02-24 22:49:03.849342
613,LEFT,2025-02-24 22:49:03.849342
614,LEFT,2025-02-24 22:49:03.849342
615,LEFT,2025-02-24 22:49:03.849342
616,LEFT,2025-02-24 22:49:03.849342
617,LEFT,2025-02-24 22:49:03.849342
618,LEFT,2025-02-24 22:49:03.849342
619,LEFT,2025-02-24 22:49:03.849342
620,LEFT,2025-02-24 22:49:03.849342
621,CENTER,2025-02-24 22:49:03.849342
622,LEFT,2025-02-24 22:49:03.849342
623,LEFT,2025-02-24 22:49:03.849342
624,LEFT,2025-02-24 22:49:03.849342
625,CENTER,2025-02-24 22:49:03.849342
626,CENTER,2025-02-24 22:49:03.849342
627,CENTER,2025-02-24 22:49:03.849342
628,LEFT,2025-02-24 22:49:03.849342
629,CENTER,2025-02-24 22:49:03.849342
630,LEFT,2025-02-24 22:49:03.849342
631,LEFT,2025-02-24 22:49:03.849342
632,LEFT,2025-02-24 22:49:03.849342
633,LEFT,2025-02-24 22:49:03.849342
634,LEFT,2025-02-24 22:49:03.849342
635,LEFT,2025-02-24 22:49:03.849342
636,LEFT,2025-02-24 22:49:03.849342
637,LEFT,2025-02-24 22:49:03.849342
638,LEFT,2025-02-24 22:49:03.849342
639,LEFT,2025-02-24 22:49:03.849342
640,LEFT,2025-02-24 22:49:03.849342
641,LEFT,2025-02-24 22:49:03.849342
642,LEFT,2025-02-24 22:49:03.849342
643,LEFT,2025-02-24 22:49:03.849342
644,LEFT,2025-02-24 22:49:03.849342
645,LEFT,2025-02-24 22:49:03.849342
646,LEFT,2025-02-24 22:49:03.849342
647,LEFT,2025-02-24 22:49:03.849342
648,LEFT,2025-02-24 22:49:03.849342
649,LEFT,2025-02-24 22:49:03.849342
650,CENTER,2025-02-24 22:49:03.849342
651,CENTER,2025-02-24 22:49:03.849342
652,Blinking,2025-02-24 22:49:03.849342
653,CENTER,2025-02-24 22:49:03.849342
654,CENTER,2025-02-24 22:49:03.849342
655,CENTER,2025-02-24 22:49:03.849342
656,CENTER,2025-02-24 22:49:03.849342
657,CENTER,2025-02-24 22:49:03.849342
658,CENTER,2025-02-24 22:49:03.849342
659,CENTER,2025-02-24 22:49:03.849342
660,CENTER,2025-02-24 22:49:03.849342
661,CENTER,2025-02-24 22:49:03.849342
662,CENTER,2025-02-24 22:49:03.849342
663,CENTER,2025-02-24 22:49:03.849342
664,CENTER,2025-02-24 22:49:03.849342
665,CENTER,2025-02-24 22:49:03.849342
666,CENTER,2025-02-24 22:49:03.849342
667,CENTER,2025-02-24 22:49:03.849342
668,CENTER,2025-02-24 22:49:03.849342
669,Blinking,2025-02-24 22:49:03.849342
670,CENTER,2025-02-24 22:49:03.849342
671,CENTER,2025-02-24 22:49:03.849342
672,CENTER,2025-02-24 22:49:03.849342
673,CENTER,2025-02-24 22:49:03.849342
674,CENTER,2025-02-24 22:49:03.849342
675,CENTER,2025-02-24 22:49:03.849342
676,CENTER,2025-02-24 22:49:03.849342
677,CENTER,2025-02-24 22:49:03.849342
678,CENTER,2025-02-24 22:49:03.849342
679,CENTER,2025-02-24 22:49:03.849342
680,CENTER,2025-02-24 22:49:03.849342
681,LEFT,2025-02-24 22:49:03.849342
682,LEFT,2025-02-24 22:49:03.849342
683,CENTER,2025-02-24 22:49:03.849342
684,Blinking,2025-02-24 22:49:03.849342
685,Blinking,2025-02-24 22:49:03.849342
686,Blinking,2025-02-24 22:49:03.849342
687,CENTER,2025-02-24 22:49:03.849342
688,CENTER,2025-02-24 22:49:03.849342
689,LEFT,2025-02-24 22:49:03.849342
690,LEFT,2025-02-24 22:49:03.849342
691,LEFT,2025-02-24 22:49:03.849342
692,CENTER,2025-02-24 22:49:03.849342
693,CENTER,2025-02-24 22:49:03.849342
694,LEFT,2025-02-24 22:49:03.849342
695,LEFT,2025-02-24 22:49:03.849342
696,CENTER,2025-02-24 22:49:03.849342
697,LEFT,2025-02-24 22:49:03.849342
698,LEFT,2025-02-24 22:49:03.849342
699,CENTER,2025-02-24 22:49:03.849342
700,CENTER,2025-02-24 22:49:03.849342
701,CENTER,2025-02-24 22:49:03.849342
702,CENTER,2025-02-24 22:49:03.849342
703,CENTER,2025-02-24 22:49:03.849342
704,LEFT,2025-02-24 22:49:03.849342
705,LEFT,2025-02-24 22:49:03.849342
706,CENTER,2025-02-24 22:49:03.849342
707,CENTER,2025-02-24 22:49:03.849342
708,CENTER,2025-02-24 22:49:03.849342
709,LEFT,2025-02-24 22:49:03.849342
710,LEFT,2025-02-24 22:49:03.849342
711,LEFT,2025-02-24 22:49:03.849342
712,LEFT,2025-02-24 22:49:03.849342
713,CENTER,2025-02-24 22:49:03.849342
714,LEFT,2025-02-24 22:49:03.849342
715,LEFT,2025-02-24 22:49:03.849342
716,LEFT,2025-02-24 22:49:03.849342
717,LEFT,2025-02-24 22:49:03.849342
718,LEFT,2025-02-24 22:49:03.849342
719,CENTER,2025-02-24 22:49:03.849342
720,CENTER,2025-02-24 22:49:03.849342
721,CENTER,2025-02-24 22:49:03.849342
722,LEFT,2025-02-24 22:49:03.849342
723,LEFT,2025-02-24 22:49:03.849342
724,Blinking,2025-02-24 22:49:03.849342
725,LEFT,2025-02-24 22:49:03.849342
726,LEFT,2025-02-24 22:49:03.849342
727,LEFT,2025-02-24 22:49:03.849342
728,LEFT,2025-02-24 22:49:03.849342
729,CENTER,2025-02-24 22:49:03.849342
730,LEFT,2025-02-24 22:49:03.849342
731,CENTER,2025-02-24 22:49:03.849342
732,CENTER,2025-02-24 22:49:03.849342
733,CENTER,2025-02-24 22:49:03.849342
734,CENTER,2025-02-24 22:49:03.849342
735,CENTER,2025-02-24 22:49:03.849342
736,CENTER,2025-02-24 22:49:03.849342
737,CENTER,2025-02-24 22:49:03.849342
738,CENTER,2025-02-24 22:49:03.849342
739,CENTER,2025-02-24 22:49:03.849342
740,CENTER,2025-02-24 22:49:03.849342
741,CENTER,2025-02-24 22:49:03.849342
742,CENTER,2025-02-24 22:49:03.849342
743,LEFT,2025-02-24 22:49:03.849342
744,CENTER,2025-02-24 22:49:03.849342
745,CENTER,2025-02-24 22:49:03.849342
746,CENTER,2025-02-24 22:49:03.849342
747,CENTER,2025-02-24 22:49:03.849342
748,CENTER,2025-02-24 22:49:03.849342
749,CENTER,2025-02-24 22:49:03.849342
750,CENTER,2025-02-24 22:49:03.849342
751,CENTER,2025-02-24 22:49:03.849342
752,CENTER,2025-02-24 22:49:03.849342
753,CENTER,2025-02-24 22:49:03.849342
754,CENTER,2025-02-24 22:49:03.849342
755,CENTER,2025-02-24 22:49:03.849342
756,CENTER,2025-02-24 22:49:03.849342
757,CENTER,2025-02-24 22:49:03.849342
758,CENTER,2025-02-24 22:49:03.849342
759,CENTER,2025-02-24 22:49:03.849342
760,CENTER,2025-02-24 22:49:03.849342
761,CENTER,2025-02-24 22:49:03.849342
762,CENTER,2025-02-24 22:49:03.849342
763,CENTER,2025-02-24 22:49:03.849342
764,CENTER,2025-02-24 22:49:03.849342
765,CENTER,2025-02-24 22:49:03.849342
766,CENTER,2025-02-24 22:49:03.849342
767,CENTER,2025-02-24 22:49:03.849342
768,LEFT,2025-02-24 22:49:03.849342
769,LEFT,2025-02-24 22:49:03.849342
770,LEFT,2025-02-24 22:49:03.849342
771,LEFT,2025-02-24 22:49:03.849342
772,LEFT,2025-02-24 22:49:03.849342
773,LEFT,2025-02-24 22:49:03.849342
774,CENTER,2025-02-24 22:49:03.849342
775,CENTER,2025-02-24 22:49:03.849342
776,LEFT,2025-02-24 22:49:03.849342
777,LEFT,2025-02-24 22:49:03.849342
778,LEFT,2025-02-24 22:49:03.849342
779,LEFT,2025-02-24 22:49:03.849342
780,LEFT,2025-02-24 22:49:03.849342
781,LEFT,2025-02-24 22:49:03.849342
782,LEFT,2025-02-24 22:49:03.849342
783,LEFT,2025-02-24 22:49:03.849342
784,LEFT,2025-02-24 22:49:03.849342
785,LEFT,2025-02-24 22:49:03.849342
786,LEFT,2025-02-24 22:49:03.849342
787,LEFT,2025-02-24 22:49:03.849342
788,CENTER,2025-02-24 22:49:03.849342
789,LEFT,2025-02-24 22:49:03.849342
790,LEFT,2025-02-24 22:49:03.849342
791,CENTER,2025-02-24 22:49:03.849342
792,LEFT,2025-02-24 22:49:03.849342
793,LEFT,2025-02-24 22:49:03.849342
794,LEFT,2025-02-24 22:49:03.849342
795,LEFT,2025-02-24 22:49:03.849342
796,LEFT,2025-02-24 22:49:03.849342
797,LEFT,2025-02-24 22:49:03.849342
798,LEFT,2025-02-24 22:49:03.849342
799,LEFT,2025-02-24 22:49:03.849342
800,CENTER,2025-02-24 22:49:03.849342
801,LEFT,2025-02-24 22:49:03.849342
802,LEFT,2025-02-24 22:49:03.849342
803,LEFT,2025-02-24 22:49:03.849342
804,Blinking,2025-02-24 22:49:03.849342
805,Blinking,2025-02-24 22:49:03.849342
806,CENTER,2025-02-24 22:49:03.849342
807,LEFT,2025-02-24 22:49:03.849342
808,LEFT,2025-02-24 22:49:03.849342
809,LEFT,2025-02-24 22:49:03.849342
810,LEFT,2025-02-24 22:49:03.849342
811,LEFT,2025-02-24 22:49:03.849342
812,LEFT,2025-02-24 22:49:03.849342
813,LEFT,2025-02-24 22:49:03.849342
814,LEFT,2025-02-24 22:49:03.849342
815,LEFT,2025-02-24 22:49:03.849342
816,LEFT,2025-02-24 22:49:03.849342
817,LEFT,2025-02-24 22:49:03.849342
818,LEFT,2025-02-24 22:49:03.849342
819,LEFT,2025-02-24 22:49:03.849342
820,LEFT,2025-02-24 22:49:03.849342
821,CENTER,2025-02-24 22:49:03.849342
822,CENTER,2025-02-24 22:49:03.849342
823,CENTER,2025-02-24 22:49:03.849342
824,CENTER,2025-02-24 22:49:03.849342
825,CENTER,2025-02-24 22:49:03.849342
826,CENTER,2025-02-24 22:49:03.849342
827,CENTER,2025-02-24 22:49:03.849342
828,CENTER,2025-02-24 22:49:03.849342
829,CENTER,2025-02-24 22:49:03.849342
830,CENTER,2025-02-24 22:49:03.849342
831,LEFT,2025-02-24 22:49:03.849342
832,LEFT,2025-02-24 22:49:03.849342
833,LEFT,2025-02-24 22:49:03.849342
834,LEFT,2025-02-24 22:49:03.849342
835,CENTER,2025-02-24 22:49:03.849342
836,LEFT,2025-02-24 22:49:03.849342
837,LEFT,2025-02-24 22:49:03.849342
838,LEFT,2025-02-24 22:49:03.849342
839,CENTER,2025-02-24 22:49:03.849342
840,CENTER,2025-02-24 22:49:03.849342
841,LEFT,2025-02-24 22:49:03.849342
842,LEFT,2025-02-24 22:49:03.849342
843,LEFT,2025-02-24 22:49:03.849342
844,LEFT,2025-02-24 22:49:03.849342
845,LEFT,2025-02-24 22:49:03.849342
846,LEFT,2025-02-24 22:49:03.849342
847,LEFT,2025-02-24 22:49:03.849342
848,LEFT,2025-02-24 22:49:03.849342
849,LEFT,2025-02-24 22:49:03.849342
850,LEFT,2025-02-24 22:49:03.849342
851,LEFT,2025-02-24 22:49:03.849342
852,LEFT,2025-02-24 22:49:03.849342
853,LEFT,2025-02-24 22:49:03.849342
854,LEFT,2025-02-24 22:49:03.849342
855,LEFT,2025-02-24 22:49:03.849342
856,LEFT,2025-02-24 22:49:03.849342
857,LEFT,2025-02-24 22:49:03.849342
858,LEFT,2025-02-24 22:49:03.849342
859,LEFT,2025-02-24 22:49:03.849342
860,LEFT,2025-02-24 22:49:03.849342
861,LEFT,2025-02-24 22:49:03.849342
862,LEFT,2025-02-24 22:49:03.849342
863,LEFT,2025-02-24 22:49:03.849342
864,LEFT,2025-02-24 22:49:03.849342
865,LEFT,2025-02-24 22:49:03.849342
866,LEFT,2025-02-24 22:49:03.849342
867,LEFT,2025-02-24 22:49:03.849342
868,LEFT,2025-02-24 22:49:03.849342
869,LEFT,2025-02-24 22:49:03.849342
870,LEFT,2025-02-24 22:49:03.849342
871,CENTER,2025-02-24 22:49:03.849342
872,CENTER,2025-02-24 22:49:03.849342
873,CENTER,2025-02-24 22:49:03.849342
874,CENTER,2025-02-24 22:49:03.849342
875,CENTER,2025-02-24 22:49:03.849342
876,CENTER,2025-02-24 22:49:03.849342
877,CENTER,2025-02-24 22:49:03.849342
878,CENTER,2025-02-24 22:49:03.849342
879,CENTER,2025-02-24 22:49:03.849342
880,CENTER,2025-02-24 22:49:03.849342
881,CENTER,2025-02-24 22:49:03.849342
882,CENTER,2025-02-24 22:49:03.849342
883,CENTER,2025-02-24 22:49:03.849342
884,CENTER,2025-02-24 22:49:03.849342
885,CENTER,2025-02-24 22:49:03.849342
886,CENTER,2025-02-24 22:49:03.849342
887,CENTER,2025-02-24 22:49:03.849342
888,CENTER,2025-02-24 22:49:03.849342
889,CENTER,2025-02-24 22:49:03.849342
890,CENTER,2025-02-24 22:49:03.849342
891,CENTER,2025-02-24 22:49:03.849342
892,CENTER,2025-02-24 22:49:03.849342
893,CENTER,2025-02-24 22:49:03.849342
894,CENTER,2025-02-24 22:49:03.849342
895,CENTER,2025-02-24 22:49:03.849342
896,CENTER,2025-02-24 22:49:03.849342
897,Blinking,2025-02-24 22:49:03.849342
898,LEFT,2025-02-24 22:49:03.849342
899,LEFT,2025-02-24 22:49:03.849342
900,LEFT,2025-02-24 22:49:03.849342
901,LEFT,2025-02-24 22:49:03.849342
902,LEFT,2025-02-24 22:49:03.849342
903,LEFT,2025-02-24 22:49:03.849342
904,LEFT,2025-02-24 22:49:03.849342
905,LEFT,2025-02-24 22:49:03.849342
906,LEFT,2025-02-24 22:49:03.849342
907,LEFT,2025-02-24 22:49:03.849342
908,LEFT,2025-02-24 22:49:03.849342
909,LEFT,2025-02-24 22:49:03.849342
910,CENTER,2025-02-24 22:49:03.849342
911,CENTER,2025-02-24 22:49:03.849342
912,CENTER,2025-02-24 22:49:03.849342
913,CENTER,2025-02-24 22:49:03.849342
914,CENTER,2025-02-24 22:49:03.849342
915,CENTER,2025-02-24 22:49:03.849342
916,CENTER,2025-02-24 22:49:03.849342
917,CENTER,2025-02-24 22:49:03.849342
918,CENTER,2025-02-24 22:49:03.849342
919,CENTER,2025-02-24 22:49:03.849342
