Eye Detection,Time
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
Blinking,14:29:29
Blinking,14:29:29
Blinking,14:29:29
CENTER,14:29:29
Blinking,14:29:29
Blinking,14:29:29
Blinking,14:29:29
CENTER,14:29:29
Blinking,14:29:29
Blinking,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
CENTER,14:29:29
Blinking,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
Blinking,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
Blinking,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
CENTER,14:29:30
RIGHT,14:29:30
RIGHT,14:29:30
RIGHT,14:29:30
RIGHT,14:29:31
RIGHT,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
CENTER,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:31
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
CENTER,14:29:32
Blinking,14:29:32
Blinking,14:29:32
CENTER,14:29:32
CENTER,14:29:32
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
Blinking,14:29:32
CENTER,14:29:32
CENTER,14:29:32
CENTER,14:29:32
CENTER,14:29:32
CENTER,14:29:32
CENTER,14:29:33
CENTER,14:29:33
Blinking,14:29:34
CENTER,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
CENTER,14:29:34
Blinking,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
CENTER,14:29:34
Blinking,14:29:34
Blinking,14:29:34
CENTER,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
Blinking,14:29:34
CENTER,14:29:34
CENTER,14:29:35
CENTER,14:29:35
CENTER,14:29:35
Blinking,14:29:35
CENTER,14:29:35
CENTER,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
CENTER,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
Blinking,14:29:35
CENTER,14:29:35
Blinking,14:29:35
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:36
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:38
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:39
Blinking,14:29:40
