Eye Detection,Time
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:32
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:33
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:34
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:35
CENTER,01:53:36
Blinking,01:53:36
Blinking,01:53:36
CENTER,01:53:36
CENTER,01:53:36
CENTER,01:53:36
CENTER,01:53:36
Blinking,01:53:36
Blinking,01:53:36
CENTER,01:53:36
CENTER,01:53:36
CENTER,01:53:36
Blinking,01:53:36
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
Blinking,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
Blinking,01:53:37
Blinking,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:37
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:38
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:39
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:40
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:41
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:42
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:43
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
Blinking,01:53:44
Blinking,01:53:44
CENTER,01:53:44
CENTER,01:53:44
Blinking,01:53:44
Blinking,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:44
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:45
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
CENTER,01:53:46
Blinking,01:53:46
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
CENTER,01:53:47
Blinking,01:53:47
Blinking,01:53:48
Blinking,01:53:48
CENTER,01:53:48
CENTER,01:53:48
Blinking,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
CENTER,01:53:48
Blinking,01:53:48
Blinking,01:53:48
Blinking,01:53:48
Blinking,01:53:48
Blinking,01:53:48
CENTER,01:53:48
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:49
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:50
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:51
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
CENTER,01:53:52
Blinking,01:53:52
CENTER,01:53:52
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
Blinking,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
Blinking,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:53
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:54
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
Blinking,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:55
CENTER,01:53:56
CENTER,01:53:56
CENTER,01:53:56
CENTER,01:53:56
CENTER,01:53:56
CENTER,01:53:56
