frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status
1,0.8053109049797058,1.0579091310501099,0.25085753202438354,1.0872350931167603,0.5659096837043762,0.835845947265625,-1.8164901733398438,0.02932596206665039,0.03782546520233154,Good,0,0,Stable
2,0.784684419631958,1.0387015342712402,0.2556939721107483,1.0760446786880493,0.5677724480628967,0.8392772078514099,-1.8159099817276,0.03734314441680908,0.04758325219154358,Good,0,0.00029009580612182617,Stable
3,0.7780209183692932,1.0349866151809692,0.25406432151794434,1.0657531023025513,0.5692993402481079,0.8424765467643738,-1.8914798498153687,0.03076648712158203,0.053256720304489136,Bad - Forward Head,1,0.025093257427215576,Stable
4,0.7715070247650146,1.0234086513519287,0.25400909781455994,1.0572218894958496,0.5711215734481812,0.8448979258537292,-1.9039090871810913,0.0338132381439209,0.05836351215839386,Bad - Forward Head,2,0.015653938055038452,Stable
5,0.7716955542564392,1.0241767168045044,0.2514635920524597,1.0574418306350708,0.5736674666404724,0.8469588160514832,-1.9638017416000366,0.033265113830566406,0.06208789348602295,Bad - Forward Head,3,0.021370893716812223,Stable
6,0.7733345031738281,1.0215048789978027,0.2522745430469513,1.0548473596572876,0.5737349987030029,0.8481132984161377,-1.9404462575912476,0.03334248065948486,0.06093047559261322,Bad - Forward Head,4,0.02479121685028063,Stable
7,0.7740910649299622,1.0222856998443604,0.2530849874019623,1.0553206205368042,0.5740823149681091,0.8510137796401978,-1.9340559244155884,0.03303492069244385,0.06049428880214691,Bad - Forward Head,5,0.023629188537597656,Stable
8,0.7733974456787109,1.023771047592163,0.2518339157104492,1.0555311441421509,0.5738765597343445,0.8523195385932922,-1.9861507415771484,0.03176009654998779,0.061260879039764404,Bad - Forward Head,6,0.018934178352356,Stable
9,0.7730439901351929,1.0236859321594238,0.24528834223747253,1.0554783344268799,0.5737184286117554,0.8544982075691223,-2.048734426498413,0.031792402267456055,0.06455226242542267,Bad - Forward Head,7,0.02896506786346431,Stable
10,0.7735795974731445,1.0224319696426392,0.24621181190013885,1.0551141500473022,0.5736828446388245,0.8555400967597961,-2.0069351196289062,0.032682180404663086,0.06378713995218277,Bad - Forward Head,8,0.008626675605774015,Stable
