Eye Detection,Time
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:45
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:46
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:47
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:48
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
RIGHT,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
LEFT,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:49
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
LEFT,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:50
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
LEFT,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
CENTER,13:50:51
Blinking,13:50:52
CENTER,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:52
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
Blinking,13:50:53
CENTER,13:50:53
CENTER,13:50:53
CENTER,13:50:53
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
CENTER,13:50:54
CENTER,13:50:54
CENTER,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
Blinking,13:50:54
CENTER,13:50:55
CENTER,13:50:55
CENTER,13:50:55
LEFT,13:50:55
CENTER,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
LEFT,13:50:55
CENTER,13:50:55
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
Blinking,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
LEFT,13:50:56
CENTER,13:50:57
CENTER,13:50:57
LEFT,13:50:57
LEFT,13:50:57
LEFT,13:50:57
LEFT,13:50:57
Blinking,13:50:57
CENTER,13:50:57
CENTER,13:50:57
CENTER,13:50:57
Blinking,13:50:57
Blinking,13:50:57
Blinking,13:50:57
