timestamp,posture,Voice State,movement_status,Emotion Detection,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,bad_posture_streak,depth_change,Pitch (Hz),Jitter,Shimmer,WPM,Avg Sentence Length,Stutters
2025-08-13 13:52:25,poor,silent,still,neutral,23.6625,995.46,57.807500000000005,119.07,298.905,27.61,28.11,3373.6425,103.25,0.0006425,2878.0,942.25,32.7272727275,0.825871706025,0.766830429425,0.180491376675,0.7307949363999999,0.585935160525,0.4830713272,-1.5128909945,0.0360354930175,0.08275361918,593.5,0.0740691780975,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:30,poor,silent,still,neutral,23.6625,995.445,57.6,119.07,298.92,27.625,28.125,3389.4,104.0,0.001053,2877.25,943.75,218.75,0.8245912790250001,0.782224074025,0.1648196727,0.734980911,0.5783980935999999,0.48320125045,-1.47792232025,0.047243162987500004,0.08369261771,597.5,0.036435967684,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:35,poor,silent,still,neutral,23.655,995.445,57.7025,119.07,298.93,27.625,28.125,3383.51,103.5,0.00100375,2871.5,944.0,500.0,0.8237159848,0.795375362,0.15765559672499999,0.739708125575,0.5724518746,0.48804081232499996,-1.44303995375,0.055667236447500004,0.0817660838375,601.5,0.0242120981225,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:40,poor,silent,still,neutral,23.634999999999998,995.4575,57.8125,119.07,298.92,27.64,28.14,3375.6825,103.25,0.000604,2857.25,944.0,1137.5,0.822383090825,0.79540130495,0.156216252575,0.750650420775,0.56808042525,0.49025537077500003,-1.343748361,0.044750884175,0.07878075354,605.5,0.021210849286425,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:45,poor,silent,still,neutral,23.62,995.4525000000001,57.7175,119.07,298.90999999999997,27.619999999999997,28.119999999999997,3383.51,104.0,0.0005345,2835.5,941.75,1549.4519707499999,0.8219486773,0.796850025675,0.1596269384,0.75342474875,0.563510283825,0.4902676344,-1.3583652975,0.043425276875,0.0727224759775,609.5,0.013713532686750001,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:50,poor,silent,still,neutral,23.6175,995.445,57.7275,119.07,298.9,27.625,28.125,3375.6825,103.25,0.0005510000000000001,2802.25,935.75,2415.0925835,0.8212907612,0.79958175125,0.1575548984,0.743235692375,0.5630353242,0.488812960675,-1.4549358485,0.056346058845000005,0.0736124943925,613.5,0.020086908340250002,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:52:55,poor,silent,still,fear,23.62,995.465,57.855000000000004,119.07,298.9,27.68,28.18,3375.6825,103.0,0.0005465,2764.0,927.0,2668.22863675,0.8193008750499999,0.793130680925,0.15904860572500001,0.726892218,0.554705187675,0.487813077875,-1.6053227782500001,0.06623846292499999,0.06553044729,617.5,0.03609226942,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:00,poor,silent,still,neutral,23.625,995.4725000000001,57.7525,119.07,298.91499999999996,27.67,28.17,3383.51,102.25,0.000559,2719.0,916.0,2835.65395925,0.8179350942,0.7897016853250001,0.158731888975,0.7258026153,0.54932282865,0.49588710067499997,-1.573938161,0.063899070025,0.0609893370425,621.5,0.01221117377375,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:05,poor,silent,still,neutral,23.6425,995.4725000000001,57.69,119.07,298.905,27.655,28.155,3375.6825,101.0,0.00057425,2668.25,902.5,3628.965542,0.8202778548,0.788866207,0.161769494425,0.7266521156,0.48952544480000004,0.49344535172500004,-1.2874536215,0.06221409142,-0.0014982298007500004,625.5,0.061518269775,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:53:10,poor,silent,still,neutral,23.6525,995.4575,57.7525,119.07,298.90999999999997,27.66,28.16,3383.51,101.5,0.00052675,2620.75,889.75,2579.56839825,0.821517229075,0.784237995775,0.18219863997500002,0.703937485825,0.45825422555,0.484903089725,-1.1218345462500001,0.0803005099275,-0.04360370897,629.5,0.059336775540000004,27.5,0.0,0.0,0.0,0.0,0.0
