frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status
1,0.7925299406051636,0.8418100476264954,0.18305134773254395,0.7671867609024048,0.39567306637763977,0.5264322757720947,-1.8204143047332764,0.07462328672409058,-0.09211757779121399,Bad - Slouching,1,0,Stable
2,0.7923730611801147,0.842686653137207,0.17474260926246643,0.769425630569458,0.3943617641925812,0.5237298607826233,-1.1721572875976562,0.07326102256774902,-0.08919607102870941,Bad - Slouching,2,0.32412850856781006,Significant Depth Movement
3,0.7919043898582458,0.845371425151825,0.1695988029241562,0.7733238339424133,0.3940278887748718,0.5218055248260498,-1.0170984268188477,0.07204759120941162,-0.0867237076163292,Bad - Slouching,3,0.15972912311553955,Significant Depth Movement
4,0.7891827821731567,0.8475067019462585,0.1680833399295807,0.7773866653442383,0.39331749081611633,0.5208255052566528,-1.1547648906707764,0.07012003660202026,-0.08531557023525238,Bad - Slouching,4,0.0454479455947876,Stable
5,0.7880638837814331,0.8529447317123413,0.1663527935743332,0.7856241464614868,0.3929438889026642,0.520794689655304,-1.2096551656723022,0.06732058525085449,-0.08426444977521896,Bad - Slouching,5,0.016290712356567427,Stable
6,0.7877820730209351,0.8530474305152893,0.1661236584186554,0.7864953279495239,0.39269453287124634,0.5207250714302063,-1.1928393840789795,0.06655210256576538,-0.08425833284854889,Bad - Slouching,6,0.12551498413085938,Significant Depth Movement
7,0.7888111472129822,0.8539971113204956,0.1663087010383606,0.7869567275047302,0.39268869161605835,0.5207260251045227,-1.1556270122528076,0.06704038381576538,-0.08487123250961304,Bad - Slouching,7,0.0033060550689696377,Stable
8,0.7894726991653442,0.8542017340660095,0.16643013060092926,0.7875129580497742,0.39268916845321655,0.5234315991401672,-1.1592035293579102,0.06668877601623535,-0.0852622464299202,Bad - Slouching,8,0.028421020507812367,Stable
9,0.7898637652397156,0.8541553616523743,0.16651670634746552,0.7885099649429321,0.3924935460090637,0.5256174206733704,-1.1381171941757202,0.06564539670944214,-0.08569668978452682,Bad - Slouching,9,0.0033295392990111417,Stable
10,0.7896170020103455,0.8549182415008545,0.16659025847911835,0.7891651391983032,0.39193856716156006,0.5290895104408264,-1.163602590560913,0.06575310230255127,-0.08616506308317184,Bad - Slouching,10,0.009210515022277876,Stable
11,0.7897042632102966,0.8551431894302368,0.16677509248256683,0.7889917492866516,0.39101916551589966,0.5330232977867126,-1.1689320802688599,0.0661514401435852,-0.08722051233053207,Bad - Slouching,11,0.0047814607620237926,Stable
12,0.7897032499313354,0.8552470803260803,0.16802681982517242,0.7884185910224915,0.3902982175350189,0.5384693145751953,-1.1462301015853882,0.06682848930358887,-0.08856681734323502,Bad - Slouching,12,0.0018793821334839311,Stable
13,0.7897183895111084,0.8555282950401306,0.16808393597602844,0.7883689403533936,0.3895609378814697,0.5412000417709351,-1.1330796480178833,0.06715935468673706,-0.0893402248620987,Bad - Slouching,13,0.005224776268005327,Stable
14,0.7897177934646606,0.8557347655296326,0.16848912835121155,0.7871209979057312,0.38899073004722595,0.5444546937942505,-1.128959059715271,0.06861376762390137,-0.09011273086071014,Bad - Slouching,14,0.0018316268920899326,Stable
15,0.7897264957427979,0.8561199307441711,0.16908606886863708,0.7859858870506287,0.38832443952560425,0.546051561832428,-1.0027003288269043,0.07013404369354248,-0.09108184278011322,Bad - Slouching,15,0.03218045234680167,Stable
16,0.7897659540176392,0.8562737107276917,0.1698426902294159,0.7859306931495667,0.3882608711719513,0.546198844909668,-1.0113552808761597,0.070343017578125,-0.09154345095157623,Bad - Slouching,16,0.03151535987854004,Stable
17,0.7897707223892212,0.856287956237793,0.17011263966560364,0.7858569622039795,0.38847607374191284,0.5460187792778015,-1.072541356086731,0.07043099403381348,-0.09146560728549957,Bad - Slouching,17,0.014737749099731579,Stable
18,0.7896972894668579,0.8557060956954956,0.17291131615638733,0.786018967628479,0.3887184262275696,0.541415274143219,-1.1543715000152588,0.0696871280670166,-0.09258587658405304,Bad - Slouching,18,0.0042583703994751865,Stable
19,0.789686381816864,0.8557230234146118,0.17697060108184814,0.7857682108879089,0.38597768545150757,0.533642053604126,-1.0654797554016113,0.06995481252670288,-0.09735080599784851,Bad - Slouching,19,0.01269586086273189,Stable
20,0.7895687818527222,0.8557555079460144,0.18322506546974182,0.7857274413108826,0.382345974445343,0.5270218253135681,-0.9949910044670105,0.07002806663513184,-0.10405094921588898,Bad - Slouching,20,0.0015418648719789374,Stable
21,0.7893561124801636,0.8557013273239136,0.18288373947143555,0.7859985828399658,0.38157710433006287,0.5122567415237427,-1.0059621334075928,0.06970274448394775,-0.1045428216457367,Bad - Slouching,21,0.00107862949371329,Stable
22,0.789372444152832,0.8550906777381897,0.18336310982704163,0.7861270904541016,0.38001197576522827,0.5100361704826355,-0.9380989074707031,0.06896358728408813,-0.10635580122470856,Bad - Slouching,22,0.026888489723205566,Stable
23,0.7894505262374878,0.85479736328125,0.18331314623355865,0.7862784266471863,0.3779319226741791,0.508985161781311,-0.9807767868041992,0.06851893663406372,-0.10844991356134415,Bad - Slouching,23,0.03471894264221187,Stable
24,0.789232611656189,0.8547954559326172,0.18323203921318054,0.7868772745132446,0.37455835938453674,0.5044851899147034,-0.8892964124679565,0.06791818141937256,-0.11167396605014801,Bad - Slouching,24,0.035236668586731024,Stable
