frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status
1,0.73227858543396,0.894849956035614,0.2881953716278076,0.7943975329399109,0.20046153664588928,0.5443270206451416,-0.5437742471694946,0.10045242309570312,-0.3097754418849945,Bad - Slouching,1,0,Stable
2,0.7365246415138245,0.8938819169998169,0.28952938318252563,0.7919712066650391,0.1997748762369156,0.5437299609184265,-0.5820590257644653,0.10191071033477783,-0.31325213611125946,Bad - Slouching,2,0.01914238929748535,Stable
3,0.736142098903656,0.8944944739341736,0.29439622163772583,0.7918619513511658,0.20014822483062744,0.5413087606430054,-0.691379189491272,0.10263252258300781,-0.3151209354400635,Bad - Slouching,3,0.042820851008097294,Stable
4,0.7341558933258057,0.8956757187843323,0.2964954972267151,0.7863560914993286,0.20011654496192932,0.536469578742981,-0.9135014414787292,0.10931962728500366,-0.31520915031433105,Bad - Slouching,4,0.07694098850091302,Stable
5,0.7340782284736633,0.8956731557846069,0.29701584577560425,0.7837928533554077,0.20243318378925323,0.532211184501648,-0.9259669184684753,0.11188030242919922,-0.31311385333538055,Bad - Slouching,5,0.048657688498497054,Stable
6,0.7311207056045532,0.8980644345283508,0.2970440983772278,0.7749221324920654,0.20400014519691467,0.5266420841217041,-1.049235463142395,0.1231423020362854,-0.31008225679397583,Bad - Slouching,6,0.10109224319457999,Significant Depth Movement
7,0.7253686785697937,0.8998669385910034,0.30272310972213745,0.7722033858299255,0.20495757460594177,0.5257702469825745,-1.0866496562957764,0.12766355276107788,-0.3090883195400238,Bad - Slouching,7,0.10091812610626227,Significant Depth Movement
8,0.7213569283485413,0.9008761048316956,0.30567431449890137,0.7661451697349548,0.20698876678943634,0.5237211585044861,-1.1565531492233276,0.13473093509674072,-0.306526854634285,Bad - Slouching,8,0.09303479194641107,Stable
9,0.719894528388977,0.9039546847343445,0.30696335434913635,0.7537994384765625,0.20704445242881775,0.5224241614341736,-1.1930049657821655,0.15015524625778198,-0.30638448894023895,Bad - Slouching,9,0.05590070486068721,Stable
10,0.7180437445640564,0.9044377207756042,0.3101578950881958,0.7522943019866943,0.20704810321331024,0.52115398645401,-1.1385791301727295,0.1521434187889099,-0.30705271661281586,Bad - Slouching,10,0.04252244234085101,Stable
11,0.7177602648735046,0.9048096537590027,0.311504989862442,0.7531190514564514,0.20950046181678772,0.5175512433052063,-1.1139357089996338,0.15169060230255127,-0.3051321655511856,Bad - Slouching,11,0.012940049171447754,Stable
12,0.7178092002868652,0.9028062224388123,0.31173792481422424,0.7541109919548035,0.21219520270824432,0.5151870846748352,-1.1076538562774658,0.1486952304840088,-0.3025783598423004,Bad - Slouching,12,0.004200839996337802,Stable
13,0.7176994681358337,0.9030419588088989,0.31518858671188354,0.7549962401390076,0.2145814597606659,0.5153049230575562,-1.095890760421753,0.14804571866989136,-0.30186256766319275,Bad - Slouching,13,0.012132477760314897,Stable
14,0.7183381915092468,0.9046525359153748,0.31804990768432617,0.7563223242759705,0.21587049961090088,0.5152159333229065,-1.133061170578003,0.1483302116394043,-0.3023235499858856,Bad - Slouching,14,0.01198875904083252,Stable
15,0.7205277681350708,0.9049425721168518,0.3189176917076111,0.7566788792610168,0.2189679890871048,0.5145466923713684,-1.1071723699569702,0.14826369285583496,-0.30075474083423615,Bad - Slouching,15,0.006281352043151944,Stable
16,0.7204345464706421,0.9049564599990845,0.31899911165237427,0.7571315765380859,0.22337758541107178,0.5133022665977478,-1.0547958612442017,0.14782488346099854,-0.2963392436504364,Bad - Slouching,16,0.011827969551086337,Stable
17,0.7205637693405151,0.9051070809364319,0.3231395184993744,0.7574740648269653,0.22827526926994324,0.5113412737846375,-1.0274924039840698,0.14763301610946655,-0.2935763746500015,Bad - Slouching,17,0.016032290458679155,Stable
18,0.727078378200531,0.905963659286499,0.3211279511451721,0.7576205730438232,0.240072563290596,0.5084341168403625,-1.0519883632659912,0.14834308624267578,-0.28403060138225555,Bad - Slouching,18,0.008780479431152344,Stable
19,0.7331959009170532,0.9054672718048096,0.31390008330345154,0.7558553218841553,0.24738827347755432,0.5083919167518616,-1.0529277324676514,0.1496119499206543,-0.27615971863269806,Bad - Slouching,19,0.01602668762207049,Stable
20,0.7381706833839417,0.9048916101455688,0.3119693100452423,0.7559211850166321,0.246919184923172,0.5035340785980225,-1.0089325904846191,0.14897042512893677,-0.27815081179142,Bad - Slouching,20,0.019647955894470215,Stable
21,0.7381466627120972,0.9056562781333923,0.3102067708969116,0.7584025263786316,0.24971744418144226,0.5008374452590942,-1.0519078969955444,0.14725375175476074,-0.27445927262306213,Bad - Slouching,21,0.0005775928497313565,Stable
22,0.7386199235916138,0.9056658148765564,0.306851327419281,0.755436360836029,0.25713878870010376,0.5005162954330444,-1.207815408706665,0.15022945404052734,-0.26559683680534363,Bad - Slouching,22,0.03606460094451913,Stable
23,0.7422767877578735,0.9062092304229736,0.29747921228408813,0.7460827231407166,0.26818686723709106,0.488336980342865,-1.324428677558899,0.16012650728225708,-0.25169113278388977,Bad - Slouching,23,0.05448806285858154,Stable
24,0.7430062294006348,0.9062049984931946,0.2921760082244873,0.7464460134506226,0.27481719851493835,0.4831653833389282,-1.3577929735183716,0.15975898504257202,-0.24277392029762268,Bad - Slouching,24,0.06097304821014404,Stable
25,0.744049072265625,0.9056516289710999,0.28733277320861816,0.7501832246780396,0.27869072556495667,0.47824913263320923,-1.3413444757461548,0.1554684042930603,-0.23700019717216492,Bad - Slouching,25,0.06648237705230708,Stable
