frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status
36,0.15844854712486267,0.8816995620727539,-0.01894688978791237,0.2532654106616974,0.07614068686962128,0.4776093065738678,-0.6729233860969543,0.6284341514110565,0.006389858201146126,Bad - Slouching,27,0.09936834573745723,Stable
37,0.1312190294265747,0.8766044974327087,-0.05480669066309929,0.2547215521335602,0.058428604155778885,0.4693394899368286,-0.8794703483581543,0.6218829452991486,0.020222434774041176,Bad - Slouching,28,0.05743510723114009,Stable
38,0.053998928517103195,0.8644334077835083,-0.1187775582075119,0.2373911738395691,0.047588564455509186,0.46850311756134033,-2.203479766845703,0.6270422339439392,0.07997787930071354,Bad - Slouching,29,0.06978788375854483,Stable
39,-0.07964812964200974,0.7861675024032593,-0.19673755764961243,0.191799134016037,0.03699406236410141,0.46388116478919983,-1.6773624420166016,0.5943683683872223,0.1751869060099125,Bad - Slouching,30,0.18971862792968763,Significant Depth Movement
40,-0.09009797871112823,0.8066264390945435,-0.21927578747272491,0.13073334097862244,0.03624393418431282,0.44765278697013855,-2.3846638202667236,0.675893098115921,0.1909308172762394,Bad - Slouching,31,0.2031575679779054,Significant Depth Movement
41,-0.10976062715053558,0.8553446531295776,-0.2382752150297165,0.11587978154420853,0.03299354761838913,0.4496627748012543,-2.834136486053467,0.7394648715853691,0.20701146870851517,Bad - Slouching,32,0.4322426199913023,Significant Depth Movement
42,-0.10691139847040176,0.8306719064712524,-0.228877454996109,0.08453322947025299,0.025665288791060448,0.4510909914970398,-2.5044326782226562,0.7461386770009995,0.19355971552431583,Bad - Slouching,33,0.32499246597290066,Significant Depth Movement
43,-0.08733902871608734,0.8245009183883667,-0.22253116965293884,0.11063370108604431,0.021515199914574623,0.4511037766933441,-1.9537017345428467,0.7138672173023224,0.17645029909908772,Bad - Slouching,34,0.04995560646057129,Prolonged Bad Posture
44,-0.14589029550552368,0.7534219026565552,-0.24348418414592743,0.051721397787332535,0.016028311103582382,0.4541213810443878,-1.2283194065093994,0.7017005048692226,0.21071555092930794,Bad - Slouching,35,0.08980860710144078,Prolonged Bad Posture
45,-0.14671097695827484,0.7549280524253845,-0.2539619207382202,0.049144621938467026,0.011967742815613747,0.4563857913017273,-1.6081558465957642,0.7057834304869175,0.21230419166386127,Bad - Slouching,36,0.1553015947341918,Significant Depth Movement
46,-0.18796074390411377,0.6806365251541138,-0.244620680809021,-0.031878214329481125,0.005555166397243738,0.4578803479671478,-1.6680511236190796,0.7125147394835949,0.22184587875381112,Bad - Slouching,37,0.2332170724868774,Significant Depth Movement
47,-0.1894903928041458,0.711596667766571,-0.25141027569770813,-0.004136550705879927,-0.001552276429720223,0.4542781114578247,-1.8176597356796265,0.715733218472451,0.21889805782120675,Bad - Slouching,38,0.13735458850860582,Significant Depth Movement
48,-0.17504677176475525,0.7409145832061768,-0.25094106793403625,0.015247317962348461,-0.002104177139699459,0.45443451404571533,-1.813306212425232,0.7256672652438283,0.2108897427096963,Bad - Slouching,39,0.028079104423523127,Prolonged Bad Posture
49,-0.16991037130355835,0.7160858511924744,-0.24451878666877747,0.01647300086915493,-0.0014987254980951548,0.4659232795238495,-1.499324083328247,0.6996128503233194,0.20571585348807275,Bad - Slouching,40,0.054200935363769576,Prolonged Bad Posture
50,-0.16889451444149017,0.7389135956764221,-0.24820120632648468,0.025837626308202744,-0.0008996812393888831,0.4680272042751312,-1.586221694946289,0.7130759693682194,0.20764817914459854,Bad - Slouching,41,0.004386830329895064,Prolonged Bad Posture
51,-0.1633395105600357,0.7475441098213196,-0.2511339485645294,0.03305019810795784,0.0033870376646518707,0.4682152569293976,-1.6105947494506836,0.7144939117133617,0.21062376722693443,Bad - Slouching,42,0.011491274833679066,Prolonged Bad Posture
52,-0.1674959808588028,0.7611832022666931,-0.25265005230903625,0.03825950622558594,0.0036843810230493546,0.47022315859794617,-1.6148761510849,0.7229236960411072,0.21375739760696888,Bad - Slouching,43,0.04055671691894536,Prolonged Bad Posture
53,-0.1701890528202057,0.7427637577056885,-0.2502387464046478,0.027516642585396767,0.0057607414200901985,0.4762074053287506,-1.4391566514968872,0.7152471151202917,0.21597464103251696,Bad - Slouching,44,0.07482991218566903,Prolonged Bad Posture
54,-0.1720728874206543,0.6968327164649963,-0.24866345524787903,0.015693355351686478,0.006168740801513195,0.4947921931743622,-1.3210735321044922,0.6811393611133099,0.21653691213577986,Bad - Slouching,45,0.03565011024475084,Prolonged Bad Posture
55,-0.17155301570892334,0.6979005932807922,-0.2541685700416565,0.018193744122982025,0.0076612927950918674,0.4943681061267853,-1.452392339706421,0.6797068491578102,0.22052208567038178,Bad - Slouching,46,0.026765871047973677,Prolonged Bad Posture
56,-0.18840782344341278,0.6807641983032227,-0.2578355073928833,-0.004370996728539467,0.00706633273512125,0.5032760500907898,-1.231366515159607,0.6851351950317621,0.2301879981532693,Bad - Slouching,47,0.07584564685821538,Prolonged Bad Posture
57,-0.18510088324546814,0.6870927810668945,-0.2561001479625702,-0.005253121722489595,0.00788764376193285,0.5026121735572815,-1.060261607170105,0.6923459027893841,0.22848815936595201,Bad - Slouching,48,0.11092290878295885,Significant Depth Movement
58,-0.1891404092311859,0.7233381271362305,-0.25997260212898254,-0.0038332988042384386,0.008136418648064137,0.4997738003730774,-1.5314675569534302,0.7271714259404689,0.23269292432814837,Bad - Slouching,49,0.018462181091308594,Prolonged Bad Posture
59,-0.1978173702955246,0.6362639665603638,-0.23679037392139435,-0.009425300173461437,0.008227096870541573,0.509179949760437,-0.5727561712265015,0.6456892667338252,0.22553096897900105,Bad - Slouching,50,0.14966347217559828,Significant Depth Movement
60,-0.19587263464927673,0.5989935994148254,-0.2095220983028412,-0.022900870069861412,0.012527192011475563,0.5055610537528992,-0.8141264915466309,0.6218944694846869,0.21522455848753452,Bad - Slouching,51,0.12765316963195805,Significant Depth Movement
61,-0.19413889944553375,0.6174704432487488,-0.20876681804656982,-0.026221832260489464,0.023487363010644913,0.5034865140914917,-0.9759991765022278,0.6436922755092382,0.2249402217566967,Bad - Slouching,52,0.0510734677314757,Prolonged Bad Posture
62,-0.19854852557182312,0.6304251551628113,-0.22110578417778015,-0.039091162383556366,0.028273504227399826,0.5005697011947632,-1.2371289730072021,0.6695163175463676,0.23810065910220146,Bad - Slouching,53,0.035373473167419345,Prolonged Bad Posture
63,-0.19965922832489014,0.5982738733291626,-0.21776513755321503,-0.05911374092102051,0.02810954488813877,0.49243590235710144,-0.7829245328903198,0.6573876142501831,0.23682172782719135,Bad - Slouching,54,0.14970860481262205,Significant Depth Movement
64,-0.20290008187294006,0.6086742877960205,-0.22108516097068787,-0.03655984252691269,0.02736012078821659,0.499070942401886,-0.8123481869697571,0.6452341303229332,0.23935274221003056,Bad - Slouching,55,0.047918403148651145,Prolonged Bad Posture
65,-0.20585188269615173,0.6155005097389221,-0.22204451262950897,-0.036306075751781464,0.027251165360212326,0.5010375380516052,-0.6851000785827637,0.6518065854907036,0.24119936302304268,Bad - Slouching,56,0.025805282592773482,Prolonged Bad Posture
66,-0.21047082543373108,0.5878010392189026,-0.22054414451122284,-0.033526644110679626,0.026734720915555954,0.5086713433265686,-0.4785376489162445,0.6213276833295822,0.2422422058880329,Bad - Slouching,57,0.09949230551719657,Prolonged Bad Posture
67,-0.20997095108032227,0.5957606434822083,-0.2208191454410553,-0.04342605918645859,0.02870040573179722,0.5031370520591736,-0.7046296000480652,0.6391867026686668,0.244095453992486,Bad - Slouching,58,0.10649987459182741,Significant Depth Movement
68,-0.2078753262758255,0.6340469121932983,-0.22472146153450012,-0.04303359240293503,0.03657607361674309,0.4909110963344574,-1.1875075101852417,0.6770805045962334,0.2528744675219059,Bad - Slouching,59,0.08091659545898433,Prolonged Bad Posture
69,-0.20747077465057373,0.6366952657699585,-0.22511105239391327,-0.03966962918639183,0.03855260834097862,0.49134936928749084,-0.7913602590560913,0.6763648949563503,0.2548435218632221,Bad - Slouching,60,0.004197585582733088,Prolonged Bad Posture
70,-0.2069753110408783,0.6150137782096863,-0.22320456802845,-0.04638929292559624,0.03843248635530472,0.4965783357620239,-0.7850136756896973,0.6614030711352825,0.25352242588996887,Bad - Slouching,61,0.01998271942138663,Prolonged Bad Posture
71,-0.20665593445301056,0.6258149743080139,-0.22586706280708313,-0.045679908245801926,0.03813842684030533,0.49556076526641846,-1.3285226821899414,0.6714948825538158,0.2543999254703522,Bad - Slouching,62,0.16999700665473938,Significant Depth Movement
72,-0.20697839558124542,0.6218698620796204,-0.23270121216773987,-0.0445159450173378,0.03675709664821625,0.49942275881767273,-1.330115556716919,0.6663858070969582,0.2565969005227089,Bad - Slouching,63,0.12509719133377084,Significant Depth Movement
73,-0.21237900853157043,0.6610719561576843,-0.27441006898880005,-0.04683234542608261,0.02800968661904335,0.49063560366630554,-1.7385917901992798,0.7079043015837669,0.2714042253792286,Bad - Slouching,64,0.11021685600280762,Significant Depth Movement
74,-0.20772436261177063,0.671761691570282,-0.27484264969825745,-0.04648135229945183,0.021990466862916946,0.4830957055091858,-1.7818706035614014,0.7182430438697338,0.263273973017931,Bad - Slouching,65,0.19810206890106197,Significant Depth Movement
75,-0.19340971112251282,0.6955289244651794,-0.27208688855171204,-0.010455180890858173,0.022051027044653893,0.4878455698490143,-1.7153867483139038,0.7059841053560376,0.2547993268817663,Bad - Slouching,66,0.1860746145248413,Significant Depth Movement
76,-0.19316501915454865,0.6628504991531372,-0.27166038751602173,0.009734750725328922,0.022374343127012253,0.49877646565437317,-1.2616345882415771,0.6531157484278083,0.25478704646229744,Bad - Slouching,67,0.013377618789672807,Prolonged Bad Posture
77,-0.196016326546669,0.6522161960601807,-0.26962706446647644,0.005139119923114777,0.017719659954309464,0.501270592212677,-1.2466517686843872,0.6470770761370659,0.2505413554608822,Bad - Slouching,68,0.016692757606506348,Prolonged Bad Posture
78,-0.19582732021808624,0.6379470825195312,-0.269123375415802,0.003640806768089533,0.011723046191036701,0.5028076767921448,-1.2484166622161865,0.6343062757514417,0.24419839400798082,Bad - Slouching,69,0.0980350255966187,Prolonged Bad Posture
79,-0.18986442685127258,0.6555108428001404,-0.2683815062046051,0.02362455241382122,0.011555119417607784,0.5030447840690613,-1.3873544931411743,0.6318862903863192,0.24067808594554663,Bad - Slouching,70,0.07890322208404532,Prolonged Bad Posture
80,-0.190455824136734,0.6594046950340271,-0.26778820157051086,0.021205302327871323,0.012407386675477028,0.5042352080345154,-1.390043020248413,0.6381993927061558,0.24152939952909946,Bad - Slouching,71,0.06506874561309828,Prolonged Bad Posture
81,-0.19664621353149414,0.6670344471931458,-0.2737211585044861,0.01889888383448124,0.012482674792408943,0.5043609142303467,-1.420027732849121,0.6481355633586645,0.24766636081039906,Bad - Slouching,72,0.031678628921508745,Prolonged Bad Posture
82,-0.19024597108364105,0.6098592281341553,-0.2311873733997345,0.015223120339214802,0.019448477774858475,0.5053871273994446,-1.0430861711502075,0.5946361077949405,0.23016515001654625,Bad - Slouching,73,0.04071311950683576,Prolonged Bad Posture
83,-0.17285344004631042,0.5774842500686646,-0.1978946179151535,0.012349462136626244,0.026155944913625717,0.5048890709877014,-0.6947988867759705,0.5651347879320383,0.21152997389435768,Bad - Slouching,74,0.11072355508804321,Significant Depth Movement
84,-0.11974674463272095,0.6694468855857849,-0.1791561096906662,0.037110861390829086,0.03154215216636658,0.497924268245697,-1.4795763492584229,0.6323360241949558,0.18099357932806015,Bad - Slouching,75,0.018444371223449663,Prolonged Bad Posture
85,-0.09426216036081314,0.676157534122467,-0.14955876767635345,0.040148455649614334,0.04957777261734009,0.496254026889801,-1.1851245164871216,0.6360090784728527,0.17148823663592339,Bad - Slouching,76,0.040983700752258434,Prolonged Bad Posture
86,0.005025801248848438,0.6893957257270813,-0.051543913781642914,0.4169299304485321,0.05542202666401863,0.44475191831588745,-0.38106822967529297,0.2724657952785492,0.07868108293041587,Bad - Slouching,77,0.2077919006347655,Significant Depth Movement
87,0.04576568678021431,0.7020063996315002,-0.041712868958711624,0.4600737392902374,0.0541992112994194,0.39680802822113037,-0.3133474588394165,0.24193266034126282,0.05217280238866806,Bad - Slouching,78,0.14594774246215825,Significant Depth Movement
88,0.06594481319189072,0.6138750910758972,0.026308706030249596,0.4794997274875641,0.105472132563591,0.3539758622646332,-0.07847064733505249,0.13437536358833313,0.05934537295252085,Bad - Slouching,79,0.12326564788818362,Significant Depth Movement
89,0.13354595005512238,0.6479905247688293,0.04904197156429291,0.5046088099479675,0.11214309930801392,0.3405124545097351,-0.18778984248638153,0.14338171482086182,0.020849138498306274,Bad - Slouching,80,0.25835730135440826,Significant Depth Movement
90,0.13369950652122498,0.6359732747077942,0.023617153987288475,0.4165632426738739,0.12587162852287292,0.34907087683677673,-0.34965574741363525,0.2194100320339203,0.0472132982686162,Bad - Slouching,81,0.16709375381469727,Significant Depth Movement
91,0.16066862642765045,0.6536519527435303,0.04377715289592743,0.5022100806236267,0.1410571187734604,0.3635157346725464,-0.11751419305801392,0.15144187211990356,0.03883422911167145,Bad - Slouching,82,0.05271080732345579,Prolonged Bad Posture
92,0.17071416974067688,0.7416900396347046,0.0753759890794754,0.5537463426589966,0.16639010608196259,0.3717898726463318,-0.2059079110622406,0.187943696975708,0.043345026671886444,Bad - Slouching,83,0.02148790955543517,Prolonged Bad Posture
93,0.15780803561210632,0.7317913770675659,0.048941612243652344,0.470258504152298,0.23568901419639587,0.3888661563396454,-0.2712300717830658,0.26153287291526794,0.13231419026851654,Bad - Slouching,84,0.03855188488960265,Prolonged Bad Posture
94,0.17237414419651031,0.7385866641998291,0.05367991328239441,0.4569351375102997,0.28790950775146484,0.4032740592956543,-0.3066326081752777,0.2816515266895294,0.17488247901201248,Bad - Slouching,85,0.023768553137779258,Prolonged Bad Posture
95,0.16973333060741425,0.7368580102920532,0.04883550852537155,0.44683244824409485,0.30898579955101013,0.4042057693004608,-0.3256323039531708,0.2900255620479584,0.19970137998461723,Bad - Slouching,86,0.004804688692092912,Prolonged Bad Posture
96,0.17486871778964996,0.7320742011070251,0.062167972326278687,0.36541157960891724,0.33042287826538086,0.4120270907878876,-0.346729576587677,0.3666626214981079,0.21190453320741653,Bad - Slouching,87,0.0458430767059326,Prolonged Bad Posture
97,0.17681537568569183,0.5959641337394714,0.10279719531536102,0.33001354336738586,0.34694987535476685,0.45540741086006165,-0.18820688128471375,0.26595059037208557,0.20714358985424042,Bad - Slouching,88,0.00354020595550536,Prolonged Bad Posture
98,0.1731918454170227,0.6150338649749756,0.13878604769706726,0.4500255584716797,0.3466870188713074,0.41224876046180725,-0.07193897664546967,0.1650083065032959,0.1906980723142624,Bad - Slouching,89,0.03985821902751924,Prolonged Bad Posture
99,0.20594260096549988,0.6300077438354492,0.14082805812358856,0.35365423560142517,0.3516145348548889,0.4138246476650238,-0.3153902590274811,0.27635350823402405,0.1782292053103447,Bad - Slouching,90,0.0017515301704406905,Prolonged Bad Posture
100,0.2550097107887268,0.6316878199577332,0.19178935885429382,0.20610101521015167,0.3904011845588684,0.41596361994743347,-0.29442062973976135,0.4255868047475815,0.1670016497373581,Bad - Slouching,91,0.006242334842681885,Prolonged Bad Posture
101,0.26914921402931213,0.675759494304657,0.1872326135635376,0.21515588462352753,0.3788662552833557,0.39431634545326233,-0.3005467653274536,0.46060360968112946,0.15067534148693085,Bad - Slouching,92,0.009236562252044694,Prolonged Bad Posture
102,0.24846689403057098,0.6758231520652771,0.16822335124015808,0.23066619038581848,0.3923993706703186,0.38561996817588806,-0.3318793773651123,0.4451569616794586,0.18405424803495407,Bad - Slouching,93,0.028734499216079734,Prolonged Bad Posture
103,0.24100461602210999,0.6840818524360657,0.15789148211479187,0.2407865673303604,0.39516961574554443,0.38704460859298706,-0.4374820590019226,0.44329528510570526,0.1957215666770935,Bad - Slouching,94,0.07310861647129058,Prolonged Bad Posture
104,0.23453989624977112,0.7022282481193542,0.15084098279476166,0.2458224892616272,0.39090925455093384,0.38510072231292725,-0.41573190689086914,0.45640575885772705,0.19821881502866745,Bad - Slouching,95,0.020068329572677623,Prolonged Bad Posture
105,0.2317270040512085,0.7019468545913696,0.15543830394744873,0.2499106228351593,0.39090287685394287,0.39725786447525024,-0.4760131239891052,0.4520362317562103,0.19732022285461426,Bad - Slouching,96,0.03631849884986876,Prolonged Bad Posture
106,0.23113879561424255,0.7015026211738586,0.1518288254737854,0.24155768752098083,0.38850468397140503,0.39754483103752136,-0.5567033290863037,0.4599449336528778,0.19702087342739105,Bad - Slouching,97,0.05123131275177001,Prolonged Bad Posture
107,0.22730350494384766,0.7190433144569397,0.1503380835056305,0.23689478635787964,0.38788703083992004,0.39761632680892944,-0.49287280440330505,0.48214852809906006,0.19906623661518097,Bad - Slouching,98,0.03219868540763854,Prolonged Bad Posture
108,0.24304094910621643,0.7995395660400391,0.15667389333248138,0.24575597047805786,0.3851895332336426,0.4001711905002594,-0.5005427598953247,0.5537835955619812,0.18533211201429367,Bad - Slouching,99,0.012612140178680453,Prolonged Bad Posture
109,0.2633228898048401,0.7826380133628845,0.16017580032348633,0.2955687344074249,0.32737836241722107,0.389809250831604,-0.40110716223716736,0.4870692789554596,0.11562901735305786,Bad - Slouching,100,0.0029249489307403564,Prolonged Bad Posture
110,0.2563804090023041,0.7806300520896912,0.14327403903007507,0.2806396186351776,0.31003329157829285,0.4096079170703888,-0.5835756063461304,0.49999043345451355,0.11020606756210327,Bad - Slouching,101,0.021512496471405018,Prolonged Bad Posture
111,0.29412567615509033,0.8212112784385681,0.1481703221797943,0.3457387685775757,0.2647342085838318,0.35688307881355286,-0.1265495866537094,0.47547250986099243,0.043586209416389465,Bad - Slouching,102,0.08603074848651887,Prolonged Bad Posture
112,0.33970907330513,0.9372915029525757,0.23731020092964172,0.554928719997406,0.23667776584625244,0.36170679330825806,-0.20221364498138428,0.3823627829551697,-0.05183187127113342,Bad - Slouching,103,0.058131831884384144,Prolonged Bad Posture
113,0.19391657412052155,0.8845903277397156,0.13234533369541168,0.4816535711288452,0.23931750655174255,0.3638407289981842,-0.22631187736988068,0.40293675661087036,0.07618655264377594,Bad - Slouching,104,0.05484617650508883,Prolonged Bad Posture
114,0.2039216011762619,0.8587137460708618,0.13374075293540955,0.49542319774627686,0.2086084634065628,0.3614950478076935,-0.2133396863937378,0.36329054832458496,0.03977728635072708,Bad - Slouching,105,0.03755349516868589,Prolonged Bad Posture
115,0.21625450253486633,0.8480331301689148,0.15663756430149078,0.483379989862442,0.19740049540996552,0.3599705696105957,-0.12804438173770905,0.3646531403064728,0.010954461991786957,Bad - Slouching,106,0.09110624492168426,Prolonged Bad Posture
116,0.25271549820899963,0.8403475284576416,0.16835744678974152,0.49475497007369995,0.1936788409948349,0.36161091923713684,-0.06766819208860397,0.34559255838394165,-0.016857631504535675,Bad - Slouching,107,0.011776278913021104,Prolonged Bad Posture
117,0.1577976942062378,0.46827566623687744,0.11068671941757202,0.44024452567100525,0.14962691068649292,0.36656424403190613,-0.1330871880054474,0.028031140565872192,0.015384703874588013,Good,0,0.013825291395187372,Stable
118,0.25573447346687317,0.51658034324646,0.19841212034225464,0.6113107204437256,0.13361181318759918,0.3660235106945038,-0.008807195350527763,0.09473037719726562,-0.09346148371696472,Bad - Slouching,1,0.04350093640387058,Stable
119,0.29994434118270874,0.5397940278053284,0.21405133605003357,0.7176978588104248,0.11598106473684311,0.38113003969192505,0.04510372504591942,0.17790383100509644,-0.14101677387952805,Bad - Slouching,2,0.05168868228793144,Stable
120,0.2931966185569763,0.6100713610649109,0.22406120598316193,0.7846745848655701,0.13339568674564362,0.3888142704963684,-0.03471889719367027,0.17460322380065918,-0.1252332255244255,Bad - Slouching,3,0.01866509690880775,Stable
121,0.1925928294658661,0.6329585909843445,0.15610359609127045,0.6943623423576355,0.11559315770864487,0.38620954751968384,-0.03305426985025406,0.061403751373291016,-0.0587550550699234,Bad - Slouching,4,0.006922784447669986,Stable
122,0.20054316520690918,0.6585795283317566,0.13591866195201874,0.4929824471473694,0.12197604030370712,0.38891077041625977,-0.459587424993515,0.1655970811843872,-0.046254873275756836,Bad - Slouching,5,0.06530004739761353,Stable
123,0.20603790879249573,0.802530825138092,0.13234268128871918,0.576671838760376,0.1376907229423523,0.3932325541973114,-0.33936166763305664,0.22585898637771606,-0.03149957209825516,Bad - Slouching,6,0.06611089445650578,Stable
124,0.12779495120048523,0.7912119030952454,0.028261641040444374,0.28639164566993713,0.14345020055770874,0.3941783308982849,-0.6930269002914429,0.5048202574253082,0.06542190443724394,Bad - Slouching,7,0.14762612506747247,Significant Depth Movement
125,0.09830303490161896,0.622576117515564,0.018587149679660797,0.30385294556617737,0.14702007174491882,0.4065287709236145,-0.4925343990325928,0.3187231719493866,0.08857497945427895,Bad - Slouching,8,0.09156310036778448,Stable
126,0.05450429394841194,0.5322199463844299,0.0001301682204939425,0.275452196598053,0.15793593227863312,0.4723956882953644,-0.4466610848903656,0.25676774978637695,0.13061870119418018,Bad - Slouching,9,0.0827213630080223,Stable
127,0.08187924325466156,0.5233866572380066,0.014634792692959309,0.24519041180610657,0.159188911318779,0.4605916142463684,-0.1377907246351242,0.2781962454319,0.11093189334496856,Bad - Slouching,10,0.06435934007167815,Stable
128,0.07252040505409241,0.4937017261981964,0.025704478845000267,0.2555325925350189,0.1549626588821411,0.4539235830307007,-0.16534730792045593,0.2381691336631775,0.10585021693259478,Bad - Slouching,11,0.03480287194252013,Stable
129,0.06696776300668716,0.5338955521583557,0.03297332674264908,0.15964727103710175,0.16334378719329834,0.4460212290287018,-0.29132282733917236,0.37424828112125397,0.11337324231863022,Bad - Slouching,12,0.08034081459045411,Stable
