frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,shoulder_diff,head_forward,posture,movement_amount,movement_status
29,0.8676186800003052,0.8499906659126282,0.2642335593700409,0.7871261239051819,0.5225285291671753,0.6259486079216003,0.06286454200744629,-0.04339759051799774,Bad - Slouching,0.0031307407602381545,Still
30,0.8661850094795227,0.8500440120697021,0.264167845249176,0.7665780186653137,0.5035222768783569,0.6238712072372437,0.08346599340438843,-0.06165415048599243,Bad - Slouching,0.04110231910085298,Moving
31,0.8652269244194031,0.851049542427063,0.2613176703453064,0.7669649720191956,0.49500107765197754,0.6228927969932556,0.08408457040786743,-0.0682712197303772,Bad - Slouching,0.0128423994953662,Moving
32,0.864597499370575,0.8509296178817749,0.26016226410865784,0.7675312161445618,0.4891134798526764,0.6210898160934448,0.08339840173721313,-0.07326640188694,Bad - Slouching,0.00808492650959617,Still
33,0.8645099401473999,0.8507304787635803,0.2602770924568176,0.768112063407898,0.4827989637851715,0.6193505525588989,0.08261841535568237,-0.07959455251693726,Bad - Slouching,0.007359295262549228,Still
34,0.8646771311759949,0.8508201241493225,0.26031696796417236,0.7685126662254333,0.47654953598976135,0.6189672946929932,0.08230745792388916,-0.08594751358032227,Bad - Slouching,0.006853459301106455,Still
35,0.8647831082344055,0.8512946963310242,0.2601557672023773,0.7688322067260742,0.4715560972690582,0.6175915002822876,0.08246248960494995,-0.09091334044933319,Bad - Slouching,0.0060236622644984335,Still
36,0.8663601875305176,0.8512377142906189,0.2596866190433502,0.7715274095535278,0.4673166871070862,0.6157877445220947,0.07971030473709106,-0.09570671617984772,Bad - Slouching,0.008921021116073973,Still
37,0.8668421506881714,0.8508880138397217,0.261232852935791,0.7717046737670898,0.4637681543827057,0.6119964718818665,0.07918334007263184,-0.10026934742927551,Bad - Slouching,0.0073446906425851475,Still
38,0.8674992322921753,0.8509904146194458,0.2612244784832001,0.7718236446380615,0.46280592679977417,0.6061259508132935,0.07916676998138428,-0.10155592858791351,Bad - Slouching,0.006733135140768533,Still
39,0.8675360679626465,0.8523948192596436,0.2611352503299713,0.7727610468864441,0.46253418922424316,0.6036970615386963,0.07963377237319946,-0.10180146992206573,Bad - Slouching,0.004790569606638902,Still
40,0.867672324180603,0.8528950810432434,0.26120254397392273,0.7728937268257141,0.4619423449039459,0.6018170714378357,0.0800013542175293,-0.10249508917331696,Bad - Slouching,0.002638205143332617,Still
41,0.8677612543106079,0.8528988361358643,0.2606852650642395,0.7749192714691162,0.4616873264312744,0.5999797582626343,0.07797956466674805,-0.10253593325614929,Bad - Slouching,0.004034488578143469,Still
42,0.8688898086547852,0.8531736731529236,0.2611197829246521,0.7764458060264587,0.4616207182407379,0.599393904209137,0.07672786712646484,-0.10338407754898071,Bad - Slouching,0.0033383378262598117,Still
43,0.8688440322875977,0.8524668216705322,0.26181599497795105,0.776198148727417,0.462648868560791,0.5993965864181519,0.07626867294311523,-0.10268114507198334,Bad - Slouching,0.0024754348320789542,Still
44,0.8692657351493835,0.8526679277420044,0.2623968720436096,0.7762396335601807,0.46308818459510803,0.5994331240653992,0.07642829418182373,-0.10274311900138855,Bad - Slouching,0.0014903905714231747,Still
45,0.869338870048523,0.8488619923591614,0.2603206932544708,0.7796615362167358,0.4895118176937103,0.6000699996948242,0.06920045614242554,-0.07531796395778656,Bad - Slouching,0.03424043637399459,Moving
46,0.869487464427948,0.8458665609359741,0.2609897255897522,0.7843833565711975,0.5085315108299255,0.5999361276626587,0.06148320436477661,-0.05670708417892456,Bad - Slouching,0.026788261338389074,Moving
47,0.8694896697998047,0.8456159234046936,0.25962352752685547,0.7946997284889221,0.5140373706817627,0.5970700979232788,0.050916194915771484,-0.05051922798156738,Bad - Slouching,0.016864231423146893,Moving
48,0.869329571723938,0.8434755802154541,0.2531570792198181,0.8043538331985474,0.5270651578903198,0.5968440771102905,0.03912174701690674,-0.03417816758155823,Good,0.026795738516178648,Moving
49,0.8691498041152954,0.8428394198417664,0.25237536430358887,0.8064785599708557,0.5339463949203491,0.596843957901001,0.036360859870910645,-0.026816189289093018,Good,0.00980627520521686,Still
50,0.8687087297439575,0.8423815965652466,0.25056013464927673,0.8137862682342529,0.5435140132904053,0.596950352191925,0.028595328330993652,-0.016120418906211853,Good,0.017733721641342043,Moving
51,0.8683517575263977,0.8410369753837585,0.25065046548843384,0.8157699704170227,0.5497840642929077,0.5991681218147278,0.02526700496673584,-0.009717047214508057,Good,0.0100276743986592,Moving
52,0.868240237236023,0.8399378061294556,0.25091224908828735,0.8150529861450195,0.5455774664878845,0.5909872651100159,0.024884819984436035,-0.01399877667427063,Good,0.011067107854465531,Moving
53,0.8684360384941101,0.8392609357833862,0.2510811686515808,0.8140642046928406,0.543808102607727,0.5831196308135986,0.025196731090545654,-0.015950500965118408,Good,0.009771865832975193,Still
54,0.8684698939323425,0.8384048342704773,0.25116369128227234,0.8127114176750183,0.5434215068817139,0.5787779092788696,0.025693416595458984,-0.016395285725593567,Good,0.006570971565775262,Still
55,0.8687216639518738,0.8371660113334656,0.25203362107276917,0.8098370432853699,0.5422219038009644,0.5775362253189087,0.027328968048095703,-0.018155738711357117,Good,0.0059937878444938,Still
56,0.8701158761978149,0.8371632695198059,0.2532805800437927,0.801902174949646,0.5285729765892029,0.5794966220855713,0.03526109457015991,-0.03312525153160095,Good,0.02321545958079859,Moving
57,0.8706322908401489,0.8368266224861145,0.2544759511947632,0.797866940498352,0.521095871925354,0.5808842778205872,0.03895968198776245,-0.04145824909210205,Good,0.012429800239810067,Moving
58,0.8706997036933899,0.8369693756103516,0.25451168417930603,0.7976976633071899,0.5167211294174194,0.5819207429885864,0.03927171230316162,-0.04588456451892853,Good,0.004826723675415895,Still
59,0.8707040548324585,0.8369850516319275,0.25439000129699707,0.7977980375289917,0.514980673789978,0.5844923853874207,0.03918701410293579,-0.047566354274749756,Good,0.0032792504606150154,Still
60,0.8709127306938171,0.8368983864784241,0.25472599267959595,0.7960580587387085,0.5123966336250305,0.5845708250999451,0.040840327739715576,-0.050422728061676025,Good,0.004583309206647091,Still
61,0.8714779019355774,0.8365598320960999,0.25721922516822815,0.7933864593505859,0.510749101638794,0.5846104025840759,0.043173372745513916,-0.053599461913108826,Good,0.005961087432268581,Still
62,0.8722691535949707,0.8365537524223328,0.2583628296852112,0.7919139862060547,0.5080308318138123,0.584344208240509,0.044639766216278076,-0.057285159826278687,Good,0.005386953319238562,Still
63,0.8723552823066711,0.8372914791107178,0.2570457458496094,0.7917093634605408,0.5089906454086304,0.5837987065315247,0.045582115650177,-0.05570986866950989,Good,0.0031796207948805687,Still
64,0.8723492622375488,0.8374716639518738,0.25597837567329407,0.7909894585609436,0.5091220140457153,0.5836248397827148,0.046482205390930176,-0.055041804909706116,Good,0.0016856570304113125,Still
65,0.8723582029342651,0.837502121925354,0.25513628125190735,0.7910295724868774,0.5092569589614868,0.5836221575737,0.04647254943847656,-0.054490283131599426,Good,0.001009763977833476,Still
66,0.8725606203079224,0.8377302885055542,0.2551833987236023,0.7907073497772217,0.5069386959075928,0.5837281346321106,0.04702293872833252,-0.056933313608169556,Good,0.0029513462616633803,Still
67,0.8725702166557312,0.8379407525062561,0.255195289850235,0.7906989455223083,0.5069218873977661,0.5903807282447815,0.047241806983947754,-0.05696086585521698,Good,0.006877858775720146,Still
68,0.8723875284194946,0.838438093662262,0.25633978843688965,0.7878255844116211,0.5069790482521057,0.5925114750862122,0.05061250925064087,-0.057384610176086426,Bad - Slouching,0.005754254811334502,Still
69,0.872409462928772,0.838440477848053,0.2589103579521179,0.7865899801254272,0.5078392028808594,0.5935199856758118,0.05185049772262573,-0.05782070755958557,Bad - Slouching,0.0041996797066438775,Still
70,0.8734449148178101,0.8376086950302124,0.25831839442253113,0.7856401801109314,0.5096165537834167,0.5964468121528625,0.051968514919281006,-0.056265100836753845,Bad - Slouching,0.005871556109322536,Still
71,0.8736633062362671,0.8368969559669495,0.2557440996170044,0.7838773131370544,0.5114279985427856,0.5983213782310486,0.05301964282989502,-0.0532757043838501,Bad - Slouching,0.0064713237712557955,Still
72,0.8736254572868347,0.8369196653366089,0.25242069363594055,0.7836844325065613,0.5155844688415527,0.5982311367988586,0.05323523283004761,-0.0474386066198349,Bad - Slouching,0.007530587269009018,Still
73,0.8717653155326843,0.8369859457015991,0.23833326995372772,0.785675048828125,0.5366522073745728,0.5970463156700134,0.05131089687347412,-0.01839708536863327,Bad - Slouching,0.03718972090567632,Moving
74,0.8689194917678833,0.8396853804588318,0.22495487332344055,0.7898741364479065,0.5526055097579956,0.5906408429145813,0.04981124401092529,0.005668327212333679,Good,0.03513557834723706,Moving
75,0.8688040971755981,0.8405576944351196,0.22436432540416718,0.7896968126296997,0.5660606622695923,0.5865586400032043,0.05086088180541992,0.019476450979709625,Bad - Slouching,0.015557288488486875,Moving
76,0.8688732385635376,0.8405868411064148,0.2254728376865387,0.7897759675979614,0.575370192527771,0.5791662931442261,0.05081087350845337,0.02819715440273285,Bad - Slouching,0.013073931151798533,Moving
77,0.8674148321151733,0.8360821604728699,0.22647325694561005,0.7896997928619385,0.6061025857925415,0.5761167407035828,0.046382367610931396,0.05915854126214981,Bad - Forward Head,0.03662152107589037,Moving
78,0.8659367561340332,0.828309953212738,0.22619979083538055,0.789622962474823,0.6246602535247803,0.5754431486129761,0.03868699073791504,0.0785919800400734,Bad - Forward Head,0.02676544756682242,Moving
79,0.8636302947998047,0.8268639445304871,0.22561237215995789,0.7904016971588135,0.6355489492416382,0.5753839015960693,0.036462247371673584,0.0909276157617569,Bad - Forward Head,0.014586560582534597,Moving
80,0.8623935580253601,0.8269631862640381,0.2258816957473755,0.7926101684570312,0.6395053863525391,0.5702776312828064,0.034353017807006836,0.09536775946617126,Bad - Forward Head,0.009925219159043024,Still
81,0.8612058758735657,0.8270467519760132,0.2260877639055252,0.7926119565963745,0.6384238004684448,0.5679353475570679,0.03443479537963867,0.09477698057889938,Bad - Forward Head,0.003976640238665629,Still
82,0.8610531687736511,0.828082263469696,0.2263379544019699,0.7932337522506714,0.6370312571525574,0.5679847002029419,0.03484851121902466,0.09333569556474686,Bad - Forward Head,0.0031103709758242655,Still
83,0.856895923614502,0.828169047832489,0.22610989212989807,0.7931447625160217,0.6331472396850586,0.565203845500946,0.035024285316467285,0.09164433181285858,Bad - Forward Head,0.009179857109292467,Still
84,0.8569596409797668,0.8266934752464294,0.22623491287231445,0.7928609848022461,0.6306967735290527,0.5623449683189392,0.03383249044418335,0.08909949660301208,Bad - Forward Head,0.0055524079823640335,Still
85,0.8568242788314819,0.8270332217216492,0.22620877623558044,0.7917116284370422,0.6286827921867371,0.5570043921470642,0.035321593284606934,0.08716626465320587,Bad - Forward Head,0.007223075866971768,Still
86,0.8570181727409363,0.8270976543426514,0.2267850637435913,0.7897006273269653,0.6272796988487244,0.5553618669509888,0.037397027015686035,0.08537808060646057,Bad - Forward Head,0.004456486310735586,Still
87,0.8570653200149536,0.8270397782325745,0.22737836837768555,0.7893361449241638,0.6262949705123901,0.5551561117172241,0.037703633308410645,0.08407312631607056,Bad - Forward Head,0.001776961152791144,Still
88,0.8571961522102356,0.8281272053718567,0.22790353000164032,0.7819826602935791,0.6173516511917114,0.5548613667488098,0.04614454507827759,0.07480181008577347,Bad - Forward Head,0.017415657696441423,Moving
89,0.8571760058403015,0.8339649438858032,0.22858481109142303,0.7771596312522888,0.6082355976104736,0.5531530380249023,0.056805312633514404,0.06535518914461136,Bad - Slouching,0.019983423092892166,Moving
90,0.8577138781547546,0.8352970480918884,0.2290865182876587,0.7723866701126099,0.6007280349731445,0.5540449619293213,0.06291037797927856,0.057327836751937866,Bad - Slouching,0.013796211890738864,Moving
91,0.8591060638427734,0.8354642391204834,0.2292645424604416,0.7716497182846069,0.5888917446136475,0.5543492436408997,0.06381452083587646,0.04470644146203995,Bad - Slouching,0.014000539279912919,Moving
92,0.8618282079696655,0.8355923295021057,0.22780553996562958,0.7717863917350769,0.5837177038192749,0.554438054561615,0.06380593776702881,0.03890082985162735,Bad - Slouching,0.009365349070013507,Still
93,0.8627957105636597,0.8353666663169861,0.22776257991790771,0.7709724307060242,0.5839715003967285,0.5541537404060364,0.06439423561096191,0.038692355155944824,Bad - Slouching,0.0021896783551999216,Still
94,0.8637336492538452,0.8351619243621826,0.22747373580932617,0.7707933783531189,0.5839598178863525,0.5542054772377014,0.06436854600906372,0.038356125354766846,Bad - Slouching,0.0013529037330547113,Still
95,0.8664887547492981,0.8351744413375854,0.22749201953411102,0.7708228826522827,0.5773864984512329,0.5505627393722534,0.06435155868530273,0.03039611130952835,Bad - Slouching,0.010305033255683277,Moving
96,0.8680216670036316,0.8351796865463257,0.22761330008506775,0.7700763940811157,0.5729374289512634,0.5481292605400085,0.06510329246520996,0.025119945406913757,Bad - Slouching,0.0073602961041958756,Still
97,0.867989182472229,0.8347234725952148,0.22694914042949677,0.7701073884963989,0.5728803873062134,0.5472972989082336,0.06461608409881592,0.025411225855350494,Bad - Slouching,0.001956166292538093,Still
98,0.8680721521377563,0.8347524404525757,0.22655391693115234,0.7701353430747986,0.5734936594963074,0.5469477772712708,0.0646170973777771,0.026180624961853027,Bad - Slouching,0.0011899731942853387,Still
99,0.8688271641731262,0.834613025188446,0.22625330090522766,0.7709552645683289,0.5736721754074097,0.5466193556785583,0.06365776062011719,0.026131942868232727,Bad - Slouching,0.0020148721947907747,Still
100,0.8688138723373413,0.8344596028327942,0.2261495143175125,0.7711427807807922,0.5734872221946716,0.5461727380752563,0.06331682205200195,0.02600552886724472,Bad - Slouching,0.0008517186007308867,Still
101,0.8688443899154663,0.8345499038696289,0.22631144523620605,0.7694478631019592,0.5700278282165527,0.5458744168281555,0.06510204076766968,0.022449910640716553,Bad - Slouching,0.005270186924634972,Still
102,0.8705905675888062,0.8346003890037537,0.23090262711048126,0.7595423460006714,0.534713864326477,0.5448615550994873,0.07505804300308228,-0.016032733023166656,Bad - Slouching,0.0479931872263396,Moving
103,0.8708200454711914,0.8346922397613525,0.2316131293773651,0.7574056386947632,0.5188512802124023,0.5412707924842834,0.07728660106658936,-0.032365307211875916,Bad - Slouching,0.018762838822660964,Moving
104,0.8709220886230469,0.8350117206573486,0.23269708454608917,0.7565696835517883,0.5025408267974854,0.5409025549888611,0.0784420371055603,-0.04926875978708267,Bad - Slouching,0.018018852108924416,Moving
105,0.8712760806083679,0.8343899846076965,0.23494109511375427,0.7557737827301025,0.48732906579971313,0.536964476108551,0.078616201877594,-0.06577952206134796,Bad - Slouching,0.018809670266252104,Moving
106,0.8684557676315308,0.8342788219451904,0.23585864901542664,0.7553882002830505,0.4418339133262634,0.5351792573928833,0.07889062166213989,-0.11032329499721527,Bad - Slouching,0.04934794598637782,Moving
107,0.8673577308654785,0.8342320322990417,0.2362862378358841,0.7554735541343689,0.43279772996902466,0.5350381731987,0.07875847816467285,-0.11902425438165665,Bad - Slouching,0.010572342529428921,Moving
108,0.8677359819412231,0.8341169953346252,0.23922348022460938,0.7564760446548462,0.4497958719730377,0.5401800274848938,0.07764095067977905,-0.10368385910987854,Bad - Slouching,0.021257779504938644,Moving
109,0.868405818939209,0.8335831165313721,0.23918871581554413,0.758507490158081,0.45203691720962524,0.5447485446929932,0.07507562637329102,-0.10176035016775131,Bad - Slouching,0.00797688932433215,Still
110,0.869064450263977,0.8319797515869141,0.238580584526062,0.7610754370689392,0.48429304361343384,0.5509516596794128,0.07090431451797485,-0.0695294737815857,Bad - Slouching,0.03721950932976008,Moving
111,0.8696249723434448,0.8311297297477722,0.23854438960552216,0.7626248002052307,0.5089203119277954,0.556378185749054,0.0685049295425415,-0.04516436904668808,Bad - Slouching,0.02778602115143147,Moving
112,0.8697037696838379,0.8311228156089783,0.23503915965557098,0.770258903503418,0.5312198996543884,0.5562270879745483,0.0608639121055603,-0.02115156501531601,Bad - Slouching,0.03077956699180271,Moving
113,0.8698045611381531,0.8302136659622192,0.2291487455368042,0.7803125977516174,0.5645688772201538,0.5560438632965088,0.04990106821060181,0.015092223882675171,Good,0.04591639973694546,Moving
114,0.8697609901428223,0.8302050828933716,0.2270035296678543,0.7839557528495789,0.578201174736023,0.5561661124229431,0.046249330043792725,0.029818914830684662,Good,0.017905082056898943,Moving
115,0.8699350357055664,0.8301963210105896,0.22704824805259705,0.7866685390472412,0.5803824663162231,0.5560373663902283,0.04352778196334839,0.03189082443714142,Good,0.005072508474263128,Still
116,0.8699548840522766,0.8303177952766418,0.2268860638141632,0.7889997363090515,0.5852436423301697,0.553882360458374,0.04131805896759033,0.03682316839694977,Good,0.007777349254087217,Still
117,0.8701141476631165,0.829975426197052,0.2259407788515091,0.7929442524909973,0.5861273407936096,0.5527225732803345,0.03703117370605469,0.038099877536296844,Good,0.005891892222171982,Still
118,0.8704387545585632,0.8305696249008179,0.22544999420642853,0.7945118546485901,0.5884593725204468,0.5525391101837158,0.03605777025222778,0.0405149981379509,Good,0.004658954346186759,Still
119,0.8708478212356567,0.830936849117279,0.22544045746326447,0.7955682277679443,0.5869415998458862,0.5513953566551208,0.03536862134933472,0.03879746049642563,Good,0.0035066087329653495,Still
120,0.8709856867790222,0.832062304019928,0.22458605468273163,0.7966125011444092,0.5877612233161926,0.5516212582588196,0.0354498028755188,0.039975352585315704,Good,0.0033333154762424312,Still
121,0.8712455630302429,0.835454523563385,0.2244514524936676,0.796727180480957,0.5876539945602417,0.5514822602272034,0.03872734308242798,0.03980548679828644,Good,0.0037545420537434915,Still
122,0.8712068796157837,0.8354523777961731,0.22415697574615479,0.7967993021011353,0.589453399181366,0.5517751574516296,0.03865307569503784,0.04177147150039673,Good,0.0021650097136466638,Still
123,0.8711110949516296,0.836227536201477,0.22357794642448425,0.7977412939071655,0.5895834565162659,0.5547548532485962,0.03848624229431152,0.04223893582820892,Good,0.004869309821792577,Still
124,0.8711096048355103,0.8361693620681763,0.22359652817249298,0.7979345321655273,0.5902072191238403,0.5581378936767578,0.038234829902648926,0.042854152619838715,Good,0.003692387117048063,Still
125,0.8713852167129517,0.8356888294219971,0.22370080649852753,0.7976225018501282,0.5908244848251343,0.558265745639801,0.038066327571868896,0.043281473219394684,Good,0.0015133228275672887,Still
126,0.8713909387588501,0.8336089849472046,0.22301225364208221,0.7976096272468567,0.5937501192092896,0.5620278120040894,0.0359993577003479,0.046548523008823395,Good,0.007534286763654712,Still
127,0.8714019060134888,0.8331345915794373,0.22295066714286804,0.7975820899009705,0.5958901643753052,0.5637562870979309,0.0355525016784668,0.04871387779712677,Good,0.0032928770256053595,Still
128,0.8714499473571777,0.8318008184432983,0.22295717895030975,0.7981503009796143,0.5971132516860962,0.5655714273452759,0.03365051746368408,0.04990968853235245,Good,0.004091647900553752,Still
129,0.8714288473129272,0.8316834568977356,0.2229979932308197,0.7981361150741577,0.5975202322006226,0.5675719380378723,0.03354734182357788,0.050306811928749084,Bad - Forward Head,0.002203941249750956,Still
130,0.8714271783828735,0.8315471410751343,0.2199794352054596,0.7999952435493469,0.5975748896598816,0.5699857473373413,0.031551897525787354,0.05187158286571503,Bad - Forward Head,0.006095898822812088,Still
131,0.8717602491378784,0.8313644528388977,0.22079555690288544,0.7992110848426819,0.5968488454818726,0.5701223611831665,0.03215336799621582,0.05057094246149063,Bad - Forward Head,0.002250462994077599,Still
132,0.8719049692153931,0.8302070498466492,0.22109314799308777,0.7991965413093567,0.5966912508010864,0.5703719258308411,0.03101050853729248,0.05019219219684601,Bad - Forward Head,0.0017595205526517656,Still
133,0.8720108866691589,0.8298645615577698,0.22114571928977966,0.7991768717765808,0.5963519215583801,0.5705263018608093,0.030687689781188965,0.04977361857891083,Good,0.0007874180403461562,Still
134,0.8721607327461243,0.8290482759475708,0.22263963520526886,0.7987560033798218,0.590649425983429,0.5682916641235352,0.030292272567749023,0.04324924200773239,Good,0.008506702393334287,Still
135,0.8722108602523804,0.8285662531852722,0.22406992316246033,0.797488808631897,0.5859125256538391,0.5677464008331299,0.031077444553375244,0.03777213394641876,Good,0.007163693303488188,Still
136,0.8720320463180542,0.8284083604812622,0.22404654324054718,0.797484815120697,0.5858988761901855,0.5725284814834595,0.030923545360565186,0.03785958141088486,Good,0.005044365366725461,Still
137,0.8717637062072754,0.828407883644104,0.22405287623405457,0.7967309355735779,0.5859085917472839,0.5754185914993286,0.03167694807052612,0.03800030052661896,Good,0.003912373027376249,Still
138,0.871832013130188,0.8281700015068054,0.22398380935192108,0.7958292365074158,0.5838451981544495,0.5851158499717712,0.03234076499938965,0.03593728691339493,Good,0.01106618926559192,Moving
139,0.8718243837356567,0.8279856443405151,0.22399428486824036,0.7916681170463562,0.5794223546981812,0.5947386622428894,0.036317527294158936,0.031513020396232605,Good,0.01493621229239848,Moving
140,0.8726909756660461,0.8288275003433228,0.2258795201778412,0.7858739495277405,0.5712966322898865,0.5992447137832642,0.042953550815582275,0.02201138436794281,Good,0.01659282699498351,Moving
141,0.8723382949829102,0.8289072513580322,0.22586992383003235,0.7855513691902161,0.5678089261054993,0.6003034114837646,0.04335588216781616,0.018704816699028015,Good,0.004329158800613875,Still
142,0.8723498582839966,0.8289403319358826,0.2246112823486328,0.7858542799949646,0.5654200911521912,0.600693941116333,0.04308605194091797,0.016939520835876465,Good,0.0037501683598953556,Still
143,0.8730292320251465,0.8293339014053345,0.22509145736694336,0.7847729921340942,0.5599966049194336,0.6011826395988464,0.044560909271240234,0.010936260223388672,Good,0.007413710933573147,Still
144,0.8723079562187195,0.8293660283088684,0.22508223354816437,0.784652054309845,0.5553439855575562,0.6008508801460266,0.04471397399902344,0.006648890674114227,Good,0.005507712583440152,Still
145,0.8722978830337524,0.8290578722953796,0.22556927800178528,0.783764660358429,0.5491337180137634,0.6006087064743042,0.045293211936950684,0.00020013749599456787,Good,0.007535573171412071,Still
146,0.8722457885742188,0.8289576172828674,0.22675421833992004,0.7825478315353394,0.544214129447937,0.6005066633224487,0.046409785747528076,-0.005285874009132385,Good,0.006732085554153423,Still
147,0.8721631765365601,0.8290562033653259,0.22803418338298798,0.7801322340965271,0.5408530235290527,0.6010631322860718,0.04892396926879883,-0.009245656430721283,Good,0.006269238636578099,Still
148,0.8719270825386047,0.8290547132492065,0.22938139736652374,0.7782586216926575,0.5368943810462952,0.6020717620849609,0.05079609155654907,-0.013759858906269073,Bad - Slouching,0.0066289008868129,Still
