frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status
1,0.8007686734199524,0.9362243413925171,0.18853959441184998,0.9412081241607666,0.5713188052177429,0.6269991397857666,-1.334577202796936,0.004983782768249512,0.07666467130184174,Bad - Forward Head,1,0,Stable
2,0.8020311594009399,0.936271607875824,0.20014698803424835,0.9346049427986145,0.5449291467666626,0.6322298049926758,-1.6974166631698608,0.0016666650772094727,0.04384007304906845,Good,0,0.1814197301864624,Significant Depth Movement
3,0.8028358221054077,0.9346393346786499,0.2041010856628418,0.9308854341506958,0.5359585285186768,0.6371294260025024,-1.8097648620605469,0.0037539005279541016,0.032490074634552,Good,0,0.09792264302571607,Stable
4,0.8036397099494934,0.9346382021903992,0.2050660103559494,0.9289210438728333,0.5306581854820251,0.6398098468780518,-1.8131372928619385,0.005717158317565918,0.02630532532930374,Good,0,0.04980442921320605,Stable
5,0.8047667741775513,0.9343351125717163,0.20666523277759552,0.9282147884368896,0.5303970575332642,0.6433086395263672,-1.7933839559555054,0.00612032413482666,0.024681054055690765,Good,0,0.02593199014663705,Stable
6,0.8048364520072937,0.9338811039924622,0.2068396359682083,0.9280429482460022,0.5311314463615417,0.6457622647285461,-1.8266658782958984,0.005838155746459961,0.02529340237379074,Good,0,0.09841773509979235,Stable
7,0.8050884008407593,0.9339284896850586,0.20669206976890564,0.9277025461196899,0.5313419103622437,0.6458444595336914,-1.8500299453735352,0.006225943565368652,0.025451675057411194,Good,0,0.03052265644073482,Stable
8,0.8059260249137878,0.9338207840919495,0.2072489708662033,0.9275966286659241,0.532170832157135,0.644539475440979,-1.8195850849151611,0.006224155426025391,0.025583334267139435,Good,0,0.001964044570923029,Stable
9,0.8066977262496948,0.9334743618965149,0.20813032984733582,0.9272603988647461,0.5326910018920898,0.6448752284049988,-1.7993062734603882,0.006213963031768799,0.025276973843574524,Good,0,0.0027662038803102362,Stable
10,0.8068552017211914,0.9330993294715881,0.20947995781898499,0.927165687084198,0.5331748127937317,0.6466859579086304,-1.7720829248428345,0.005933642387390137,0.025007233023643494,Good,0,0.004260206222534091,Stable
11,0.8069750070571899,0.9330675005912781,0.2094045877456665,0.9266306161880493,0.5335261821746826,0.6468369960784912,-1.8086410760879517,0.00643688440322876,0.025336384773254395,Good,0,0.003604960441589311,Stable
12,0.8070015907287598,0.9328653812408447,0.2094108760356903,0.9266589879989624,0.5336407423019409,0.6464288830757141,-1.8004652261734009,0.006206393241882324,0.02543450891971588,Good,0,0.009912943840026944,Stable
13,0.8068346977233887,0.932371973991394,0.20915663242340088,0.9268980622291565,0.5738731026649475,0.6233124136924744,-1.7975666522979736,0.005473911762237549,0.06587743759155273,Bad - Forward Head,1,0.004403686523437367,Stable
14,0.8066490888595581,0.9303539991378784,0.2091694176197052,0.9270188808441162,0.5915212631225586,0.6198626756668091,-1.808282494544983,0.003335118293762207,0.08361200988292694,Bad - Forward Head,2,0.001795244216918901,Stable
15,0.8067499995231628,0.9303420782089233,0.207271009683609,0.9273054599761963,0.6084805727005005,0.6089614629745483,-1.806334137916565,0.0030366182327270508,0.10147006809711456,Bad - Forward Head,3,0.006850242614746094,Stable
16,0.8057365417480469,0.9291583895683289,0.2044266164302826,0.9275863170623779,0.6144342422485352,0.6033543348312378,-1.8127225637435913,0.0015720725059509277,0.10935266315937042,Bad - Forward Head,4,0.0008162975311278853,Stable
17,0.8050161600112915,0.9286268353462219,0.20152786374092102,0.9278970956802368,0.6252782940864563,0.5942918062210083,-1.773756980895996,0.0007297396659851074,0.12200628221035004,Bad - Forward Head,5,0.005341649055480957,Stable
18,0.8050166964530945,0.9276249408721924,0.19867146015167236,0.9285915493965149,0.6288313865661621,0.586065948009491,-1.7245569229125977,0.0009666085243225098,0.1269873082637787,Bad - Forward Head,6,0.014601945877075195,Stable
19,0.8050318956375122,0.9258930087089539,0.1979314386844635,0.9309527277946472,0.6485667824745178,0.5759034752845764,-1.707676649093628,0.005059719085693359,0.14708511531352997,Bad - Forward Head,7,0.02012116909027095,Stable
20,0.8038806915283203,0.9223586916923523,0.19769428670406342,0.9309766292572021,0.661458432674408,0.5715586543083191,-1.6023643016815186,0.008617937564849854,0.1606709435582161,Bad - Forward Head,8,0.04079396724700923,Stable
21,0.8036174774169922,0.9217149615287781,0.19796191155910492,0.9310256242752075,0.6714755296707153,0.5643810629844666,-1.5226666927337646,0.009310662746429443,0.17068583518266678,Bad - Forward Head,9,0.05801117420196533,Stable
22,0.8016233444213867,0.9192520380020142,0.19869332015514374,0.9313622117042542,0.6756178140640259,0.5559207201004028,-1.5303243398666382,0.01211017370223999,0.17545948177576065,Bad - Forward Head,10,0.048686528205871715,Stable
23,0.7986571788787842,0.918730616569519,0.19870857894420624,0.9313881397247314,0.6766168475151062,0.5574265122413635,-1.4757275581359863,0.012657523155212402,0.177933968603611,Bad - Forward Head,11,0.04976587295532231,Stable
24,0.7980652451515198,0.9172271490097046,0.198543518781662,0.9314071536064148,0.6774294376373291,0.5531719923019409,-1.4623973369598389,0.014180004596710205,0.17912505567073822,Bad - Forward Head,12,0.049055862426757635,Stable
25,0.7965693473815918,0.9163087606430054,0.2015465497970581,0.9314243793487549,0.6800235509872437,0.5514540076255798,-1.4663230180740356,0.015115618705749512,0.1809656023979187,Bad - Forward Head,13,0.027208256721496626,Stable
