frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,shoulder_diff,head_forward,posture,movement_amount,movement_status
31,0.8668252229690552,0.8325579166412354,0.22049827873706818,0.7951082587242126,0.5423470139503479,0.5619128942489624,0.037449657917022705,-0.0013147369027137756,Good,0.0015156922950038986,Still
32,0.8671841621398926,0.8325664401054382,0.22104103863239288,0.7951252460479736,0.5423561334609985,0.5619959235191345,0.0374411940574646,-0.0017564669251441956,Good,0.0009855946110559118,Still
33,0.8672007322311401,0.8326613903045654,0.22085681557655334,0.7947732210159302,0.5421712398529053,0.5620056390762329,0.037888169288635254,-0.0018575340509414673,Good,0.0006788495901076007,Still
34,0.8672563433647156,0.8320804238319397,0.22119078040122986,0.7947074770927429,0.5427265167236328,0.5620132684707642,0.03737294673919678,-0.0014970451593399048,Good,0.0014793257347943019,Still
35,0.8672777414321899,0.8316054940223694,0.22153909504413605,0.79460608959198,0.5431827902793884,0.5620216131210327,0.036999404430389404,-0.0012256279587745667,Good,0.0012945320786956016,Still
36,0.8672976493835449,0.8319114446640015,0.22156329452991486,0.7947354912757874,0.5431955456733704,0.5624700784683228,0.03717595338821411,-0.0012349262833595276,Good,0.0008868893798924306,Still
37,0.8672887086868286,0.831870973110199,0.22162790596485138,0.7949623465538025,0.5435141921043396,0.5625023245811462,0.036908626556396484,-0.0009441152215003967,Good,0.0005975982218370374,Still
38,0.8674538731575012,0.8316980600357056,0.22160181403160095,0.7950358986854553,0.5435670018196106,0.5624766945838928,0.036662161350250244,-0.0009608417749404907,Good,0.00037586329504776014,Still
39,0.8674637079238892,0.8315308690071106,0.22157785296440125,0.7951201796531677,0.5436527132987976,0.5624839067459106,0.03641068935394287,-0.0008680671453475952,Good,0.00034111526819197255,Still
40,0.8675428628921509,0.8325363993644714,0.2220509946346283,0.7949016690254211,0.542631983757019,0.5618041157722473,0.03763473033905029,-0.0021649450063705444,Good,0.0027561818089528465,Still
41,0.8675041198730469,0.8326407074928284,0.22212092578411102,0.7925204634666443,0.5424110293388367,0.5626741647720337,0.04012024402618408,-0.002401493489742279,Good,0.0033911701192728553,Still
42,0.8674666285514832,0.8327035903930664,0.22218580543994904,0.7910104393959045,0.5422261953353882,0.5633936524391174,0.041693150997161865,-0.0026000216603279114,Good,0.002327478283127893,Still
43,0.8664236068725586,0.8322799801826477,0.22407293319702148,0.7878054976463318,0.5422214269638062,0.5689772963523865,0.04447448253631592,-0.0030268430709838867,Good,0.010428668893633466,Moving
44,0.8664289712905884,0.8323246836662292,0.22594153881072998,0.7862836718559265,0.542155385017395,0.5768377780914307,0.046041011810302734,-0.00402987003326416,Good,0.01031568806959691,Moving
45,0.8638947606086731,0.8327195048332214,0.22560837864875793,0.783808171749115,0.5402914881706238,0.6161504983901978,0.048911333084106445,-0.004460081458091736,Good,0.0444194815887826,Moving
46,0.8631407022476196,0.8334067463874817,0.22557973861694336,0.7826393246650696,0.5381087064743042,0.6514679193496704,0.05076742172241211,-0.006251513957977295,Bad - Slouching,0.0375742551375799,Moving
47,0.8612837791442871,0.8337689638137817,0.22560560703277588,0.7821287512779236,0.5381211638450623,0.6619032621383667,0.051640212535858154,-0.005323529243469238,Bad - Slouching,0.012838499457088454,Moving
48,0.8610717058181763,0.8342840075492859,0.2256915271282196,0.7810118198394775,0.5369413495063782,0.6747081279754639,0.05327218770980835,-0.006440266966819763,Bad - Slouching,0.014536331627943839,Moving
49,0.8609330058097839,0.8343427777290344,0.22447800636291504,0.7809532880783081,0.5367510318756104,0.6805632710456848,0.05338948965072632,-0.005954474210739136,Bad - Slouching,0.007223804256377327,Still
50,0.860938549041748,0.8342450261116028,0.2238820344209671,0.7810190916061401,0.5369572639465332,0.6878907680511475,0.053225934505462646,-0.005453027784824371,Bad - Slouching,0.0080279010349678,Still
51,0.8602234125137329,0.8341156840324402,0.22008812427520752,0.7819268703460693,0.5404646992683411,0.6915255188941956,0.05218881368637085,0.0003089308738708496,Bad - Slouching,0.009678831612639643,Still
52,0.8606416583061218,0.840363085269928,0.21968667209148407,0.7817039489746094,0.5357565879821777,0.695992112159729,0.058659136295318604,-0.004407577216625214,Bad - Slouching,0.013210321552684052,Moving
53,0.8607028722763062,0.8420756459236145,0.21976728737354279,0.7819107174873352,0.5347229242324829,0.6952856779098511,0.0601649284362793,-0.005512155592441559,Bad - Slouching,0.003187584768842713,Still
54,0.8616817593574524,0.8424869775772095,0.22084060311317444,0.7827513813972473,0.5347291231155396,0.696529746055603,0.05973559617996216,-0.006532058119773865,Bad - Slouching,0.0036692306856404913,Still
55,0.8618125915527344,0.8436784148216248,0.22421249747276306,0.7825803160667419,0.5351913571357727,0.6990426182746887,0.06109809875488281,-0.007821187376976013,Bad - Slouching,0.0071298616792537396,Still
56,0.861666202545166,0.8436630964279175,0.22418132424354553,0.783301055431366,0.535204291343689,0.6983837485313416,0.060362040996551514,-0.007719472050666809,Bad - Slouching,0.0015275981808190947,Still
57,0.8615988492965698,0.8439350724220276,0.22552570700645447,0.7833263874053955,0.5352121591567993,0.6989977955818176,0.06060868501663208,-0.00835011899471283,Bad - Slouching,0.0022389105811825524,Still
58,0.8619081377983093,0.8438681364059448,0.22552236914634705,0.7839600443840027,0.535488486289978,0.6993096470832825,0.05990809202194214,-0.008226767182350159,Bad - Slouching,0.0013667774993032864,Still
59,0.8619135618209839,0.8437145352363586,0.2253226488828659,0.7839816212654114,0.5347979664802551,0.6991668939590454,0.059732913970947266,-0.00882013887166977,Bad - Slouching,0.0010597006345136896,Still
60,0.8614827394485474,0.8436262607574463,0.22526445984840393,0.7841435074806213,0.5348235368728638,0.7024948000907898,0.05948275327682495,-0.008550062775611877,Bad - Slouching,0.003939803858568089,Still
61,0.8615025281906128,0.8428611755371094,0.22340869903564453,0.7862961292266846,0.5359864234924316,0.70386803150177,0.056565046310424805,-0.0064691901206970215,Bad - Slouching,0.005406921763994569,Still
62,0.8610700368881226,0.8430905938148499,0.22225446999073029,0.7871912717819214,0.5372330546379089,0.7095754742622375,0.05589932203292847,-0.004429198801517487,Bad - Slouching,0.007792234205790598,Still
63,0.8602590560913086,0.8430331349372864,0.22186248004436493,0.7878785729408264,0.5388434529304504,0.7164202928543091,0.05515456199645996,-0.002217315137386322,Bad - Slouching,0.008635948510120124,Still
64,0.860580563545227,0.8433167934417725,0.22078005969524384,0.7914219498634338,0.5397466421127319,0.7228387594223022,0.05189484357833862,-0.0009336695075035095,Bad - Slouching,0.010615472678718547,Moving
65,0.8606703877449036,0.8449106812477112,0.22069315612316132,0.7908975481987,0.5358427166938782,0.7284923791885376,0.05401313304901123,-0.004839055240154266,Bad - Slouching,0.00899849090880336,Still
66,0.8607372045516968,0.8450122475624084,0.22068838775157928,0.7904439568519592,0.5316527485847473,0.7339298129081726,0.05456829071044922,-0.009060047566890717,Bad - Slouching,0.007439701769290917,Still
67,0.8601230382919312,0.8448611497879028,0.22089049220085144,0.7901872396469116,0.5294495820999146,0.7363634705543518,0.05467391014099121,-0.011057183146476746,Bad - Slouching,0.0042419840149130455,Still
68,0.8616681098937988,0.8448604941368103,0.2209809571504593,0.7908633947372437,0.5282367467880249,0.735409140586853,0.05399709939956665,-0.013087786734104156,Bad - Slouching,0.0037705324407825026,Still
69,0.861896812915802,0.8458038568496704,0.22362270951271057,0.7891380190849304,0.5142183303833008,0.7351109981536865,0.05666583776473999,-0.028541430830955505,Bad - Slouching,0.01814755366213581,Moving
70,0.8613413572311401,0.8451187610626221,0.2237083911895752,0.7872804403305054,0.5146968960762024,0.7338451147079468,0.0578383207321167,-0.027827978134155273,Bad - Slouching,0.004094856990634617,Still
71,0.8611904978752136,0.8455808758735657,0.22280707955360413,0.7875360250473022,0.5159435272216797,0.7327677607536316,0.05804485082626343,-0.026055261492729187,Bad - Slouching,0.0030706241368839825,Still
72,0.8625253438949585,0.8497127294540405,0.22254809737205505,0.787903368473053,0.5149217844009399,0.7323563694953918,0.06180936098098755,-0.027614936232566833,Bad - Slouching,0.0058930351447207185,Still
73,0.8619142770767212,0.8498522043228149,0.22203846275806427,0.7883538603782654,0.5146413445472717,0.7320667505264282,0.06149834394454956,-0.027335025370121002,Bad - Slouching,0.0017101256791011484,Still
74,0.8609262704849243,0.8517729043960571,0.22202947735786438,0.7876100540161133,0.4995729923248291,0.7225749492645264,0.06416285037994385,-0.04190488159656525,Bad - Slouching,0.020712471177768556,Moving
75,0.8598243594169617,0.8517600893974304,0.22126808762550354,0.7876138091087341,0.48954182863235474,0.7018947005271912,0.06414628028869629,-0.05100439488887787,Bad - Slouching,0.0248480954256138,Moving
76,0.8598740696907043,0.8515186309814453,0.224361389875412,0.784889817237854,0.46483248472213745,0.686991810798645,0.06662881374359131,-0.07728524506092072,Bad - Slouching,0.03322388864647995,Moving
77,0.8599573373794556,0.8497549891471863,0.22466853260993958,0.7841084599494934,0.4523603022098541,0.673808217048645,0.06564652919769287,-0.08995263278484344,Bad - Slouching,0.02075350987147523,Moving
78,0.8599929809570312,0.8481457233428955,0.22579273581504822,0.7822784781455994,0.4444493353366852,0.6685540676116943,0.06586724519729614,-0.09844352304935455,Bad - Slouching,0.013254186723494954,Moving
79,0.8592973947525024,0.8428553938865662,0.22802767157554626,0.7822836637496948,0.4400710463523865,0.6693053841590881,0.06057173013687134,-0.10359148681163788,Bad - Slouching,0.012013088457029468,Moving
80,0.8587939143180847,0.8421751260757446,0.22898776829242706,0.7804830074310303,0.4253849387168884,0.6656200289726257,0.061692118644714355,-0.11850590258836746,Bad - Slouching,0.018028397262736712,Moving
81,0.859036922454834,0.8429587483406067,0.22974276542663574,0.7805116176605225,0.41721224784851074,0.6600151062011719,0.06244713068008423,-0.12717759609222412,Bad - Slouching,0.011485972722494357,Moving
82,0.8590396642684937,0.8431959748268127,0.2272571325302124,0.7820541858673096,0.4117105007171631,0.6449509859085083,0.061141788959503174,-0.13143789768218994,Bad - Slouching,0.019199989876684552,Moving
83,0.8590390086174011,0.8432119488716125,0.2266080379486084,0.7827442288398743,0.4107665419578552,0.6468616127967834,0.06046772003173828,-0.13205698132514954,Bad - Slouching,0.003094435361791703,Still
84,0.8595179319381714,0.8432300090789795,0.22651498019695282,0.7837523818016052,0.4028385281562805,0.6475075483322144,0.05947762727737427,-0.14017792791128159,Bad - Slouching,0.009445986534781306,Still
85,0.859944224357605,0.8438632488250732,0.23100271821022034,0.7830015420913696,0.3882644772529602,0.6440210938453674,0.06086170673370361,-0.15720899403095245,Bad - Slouching,0.020298745490337375,Moving
86,0.8625738024711609,0.8444696068763733,0.2310343086719513,0.7861001491546631,0.3773112893104553,0.636202871799469,0.058369457721710205,-0.16949276626110077,Bad - Slouching,0.019254576910418084,Moving
87,0.8625169992446899,0.844287097454071,0.23351681232452393,0.7861006259918213,0.36418938636779785,0.6189506649971008,0.058186471462249756,-0.18382751941680908,Bad - Slouching,0.02434904865588091,Moving
88,0.8618044853210449,0.8408159017562866,0.23375411331653595,0.7910003066062927,0.34302863478660583,0.6065773367881775,0.049815595149993896,-0.2047506645321846,Good,0.03296177754361803,Moving
89,0.8588875532150269,0.84093177318573,0.2353094071149826,0.7925159335136414,0.3324909210205078,0.5995425581932068,0.04841583967208862,-0.21460755914449692,Good,0.017760986066061038,Moving
90,0.8566996455192566,0.8399772047996521,0.23530280590057373,0.7938387989997864,0.3216457664966583,0.5957202911376953,0.04613840579986572,-0.22435545921325684,Good,0.015208964249489044,Moving
91,0.8546393513679504,0.839694082736969,0.24012358486652374,0.7938425540924072,0.3189479112625122,0.595167875289917,0.04585152864456177,-0.22843355685472488,Good,0.009654267845929704,Still
92,0.8520550727844238,0.8387512564659119,0.24382098019123077,0.7926055192947388,0.3148346245288849,0.5930736064910889,0.046145737171173096,-0.2331034019589424,Good,0.01126548190021539,Moving
93,0.8507970571517944,0.8390770554542542,0.24420055747032166,0.7926874756813049,0.308047354221344,0.5915658473968506,0.04638957977294922,-0.23945145308971405,Good,0.008640567127789565,Still
94,0.8503281474113464,0.8411874771118164,0.24988336861133575,0.7927963733673096,0.3079741597175598,0.592268168926239,0.048391103744506836,-0.24213159829378128,Good,0.008551866867443919,Still
95,0.8508259057998657,0.8416001200675964,0.2497285157442093,0.795316755771637,0.3078536093235016,0.5931463837623596,0.04628336429595947,-0.24242360144853592,Good,0.004058143363664566,Still
96,0.8504554033279419,0.8416890501976013,0.24946725368499756,0.79642254114151,0.30759039521217346,0.5931355953216553,0.04526650905609131,-0.24237093329429626,Good,0.0017806911347327283,Still
97,0.8499655723571777,0.8402512073516846,0.24758808314800262,0.7970031499862671,0.3078708052635193,0.5933092832565308,0.04324805736541748,-0.2409060224890709,Good,0.0038156549096673167,Still
98,0.8497600555419922,0.839206337928772,0.24701306223869324,0.7970867156982422,0.30774253606796265,0.5936285257339478,0.042119622230529785,-0.24064402282238007,Good,0.001989998250888125,Still
99,0.8498903512954712,0.8394955396652222,0.24439425766468048,0.7972270250320435,0.3084326684474945,0.5938955545425415,0.04226851463317871,-0.23870963603258133,Good,0.003679749964341962,Still
100,0.8500469923019409,0.8395050764083862,0.24363812804222107,0.7972853779792786,0.3085935115814209,0.5940865874290466,0.042219698429107666,-0.2382490485906601,Good,0.001165036978603617,Still
101,0.8500831723213196,0.8393838405609131,0.24283328652381897,0.7978671193122864,0.3089493215084076,0.5941879749298096,0.04151672124862671,-0.23750890791416168,Good,0.0014895648408385209,Still
102,0.8499943017959595,0.8392915725708008,0.23953191936016083,0.7980639338493347,0.3093791604042053,0.5935776829719543,0.041227638721466064,-0.23538395017385483,Good,0.004181805608940036,Still
