Emotion Detection,Time
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:27
neutral,2025-07-23 12:04:28
neutral,2025-07-23 12:04:32
neutral,2025-07-23 12:04:32
neutral,2025-07-23 12:04:32
neutral,2025-07-23 12:04:32
neutral,2025-07-23 12:04:32
neutral,2025-07-23 12:04:32
sad,2025-07-23 12:04:32
sad,2025-07-23 12:04:32
sad,2025-07-23 12:04:32
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
neutral,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
neutral,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
neutral,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
neutral,2025-07-23 12:04:33
neutral,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:33
sad,2025-07-23 12:04:34
neutral,2025-07-23 12:04:34
sad,2025-07-23 12:04:34
sad,2025-07-23 12:04:34
sad,2025-07-23 12:04:34
neutral,2025-07-23 12:04:36
angry,2025-07-23 12:04:36
neutral,2025-07-23 12:04:36
angry,2025-07-23 12:04:36
angry,2025-07-23 12:04:36
angry,2025-07-23 12:04:36
angry,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
angry,2025-07-23 12:04:37
angry,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
neutral,2025-07-23 12:04:37
angry,2025-07-23 12:04:37
sad,2025-07-23 12:04:37
neutral,2025-07-23 12:04:38
neutral,2025-07-23 12:04:38
neutral,2025-07-23 12:04:38
neutral,2025-07-23 12:04:39
sad,2025-07-23 12:04:39
sad,2025-07-23 12:04:39
angry,2025-07-23 12:04:39
sad,2025-07-23 12:04:39
angry,2025-07-23 12:04:39
neutral,2025-07-23 12:04:39
angry,2025-07-23 12:04:39
neutral,2025-07-23 12:04:39
neutral,2025-07-23 12:04:39
neutral,2025-07-23 12:04:39
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
neutral,2025-07-23 12:04:40
sad,2025-07-23 12:04:40
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:41
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
sad,2025-07-23 12:04:42
neutral,2025-07-23 12:04:42
neutral,2025-07-23 12:04:43
neutral,2025-07-23 12:04:44
neutral,2025-07-23 12:04:44
neutral,2025-07-23 12:04:44
fear,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
sad,2025-07-23 12:04:46
