Emotion Detection,Time
sad,2025-07-15 13:42:14
sad,2025-07-15 13:42:14
sad,2025-07-15 13:42:14
sad,2025-07-15 13:42:15
sad,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:15
angry,2025-07-15 13:42:16
angry,2025-07-15 13:42:16
angry,2025-07-15 13:42:16
angry,2025-07-15 13:42:16
sad,2025-07-15 13:42:16
sad,2025-07-15 13:42:16
sad,2025-07-15 13:42:16
sad,2025-07-15 13:42:16
angry,2025-07-15 13:42:16
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:17
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:18
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
angry,2025-07-15 13:42:19
neutral,2025-07-15 13:42:19
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:20
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:21
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:22
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:23
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:24
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
sad,2025-07-15 13:42:25
angry,2025-07-15 13:42:25
angry,2025-07-15 13:42:26
sad,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:26
angry,2025-07-15 13:42:27
neutral,2025-07-15 13:42:27
neutral,2025-07-15 13:42:27
angry,2025-07-15 13:42:27
angry,2025-07-15 13:42:27
angry,2025-07-15 13:42:27
angry,2025-07-15 13:42:27
neutral,2025-07-15 13:42:27
neutral,2025-07-15 13:42:28
neutral,2025-07-15 13:42:28
sad,2025-07-15 13:42:28
sad,2025-07-15 13:42:28
sad,2025-07-15 13:42:28
sad,2025-07-15 13:42:28
neutral,2025-07-15 13:42:28
neutral,2025-07-15 13:42:28
sad,2025-07-15 13:42:28
angry,2025-07-15 13:42:28
neutral,2025-07-15 13:42:29
neutral,2025-07-15 13:42:29
neutral,2025-07-15 13:42:29
angry,2025-07-15 13:42:29
sad,2025-07-15 13:42:29
angry,2025-07-15 13:42:29
neutral,2025-07-15 13:42:29
sad,2025-07-15 13:42:29
neutral,2025-07-15 13:42:29
sad,2025-07-15 13:42:29
neutral,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
sad,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
angry,2025-07-15 13:42:30
sad,2025-07-15 13:42:31
sad,2025-07-15 13:42:31
neutral,2025-07-15 13:42:31
angry,2025-07-15 13:42:31
sad,2025-07-15 13:42:31
sad,2025-07-15 13:42:31
angry,2025-07-15 13:42:31
angry,2025-07-15 13:42:31
sad,2025-07-15 13:42:31
neutral,2025-07-15 13:42:32
happy,2025-07-15 13:42:37
happy,2025-07-15 13:42:37
angry,2025-07-15 13:42:38
angry,2025-07-15 13:42:38
angry,2025-07-15 13:42:38
angry,2025-07-15 13:42:38
neutral,2025-07-15 13:42:38
sad,2025-07-15 13:42:38
fear,2025-07-15 13:42:39
fear,2025-07-15 13:42:39
happy,2025-07-15 13:42:39
happy,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:39
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:40
angry,2025-07-15 13:42:41
angry,2025-07-15 13:42:41
angry,2025-07-15 13:42:41
angry,2025-07-15 13:42:41
angry,2025-07-15 13:42:41
angry,2025-07-15 13:42:42
neutral,2025-07-15 13:42:42
neutral,2025-07-15 13:42:42
angry,2025-07-15 13:42:50
angry,2025-07-15 13:42:50
neutral,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:51
angry,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
neutral,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
neutral,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
neutral,2025-07-15 13:42:52
angry,2025-07-15 13:42:52
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:53
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:54
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:55
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:56
neutral,2025-07-15 13:42:57
neutral,2025-07-15 13:42:57
neutral,2025-07-15 13:42:57
neutral,2025-07-15 13:42:57
neutral,2025-07-15 13:42:57
neutral,2025-07-15 13:42:57
sad,2025-07-15 13:42:57
angry,2025-07-15 13:42:57
angry,2025-07-15 13:42:57
neutral,2025-07-15 13:42:58
neutral,2025-07-15 13:42:58
angry,2025-07-15 13:42:58
angry,2025-07-15 13:42:58
angry,2025-07-15 13:42:58
angry,2025-07-15 13:42:58
angry,2025-07-15 13:42:58
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
angry,2025-07-15 13:42:59
neutral,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:00
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
angry,2025-07-15 13:43:01
