Emotion Detection,Time
neutral,2025-07-15 13:26:19
neutral,2025-07-15 13:26:20
angry,2025-07-15 13:26:20
neutral,2025-07-15 13:26:20
fear,2025-07-15 13:26:20
neutral,2025-07-15 13:26:20
angry,2025-07-15 13:26:20
fear,2025-07-15 13:26:20
sad,2025-07-15 13:26:20
neutral,2025-07-15 13:26:20
neutral,2025-07-15 13:26:20
sad,2025-07-15 13:26:20
sad,2025-07-15 13:26:20
neutral,2025-07-15 13:26:21
sad,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
sad,2025-07-15 13:26:21
angry,2025-07-15 13:26:21
sad,2025-07-15 13:26:21
sad,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
sad,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
neutral,2025-07-15 13:26:21
neutral,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
happy,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
happy,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
happy,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
neutral,2025-07-15 13:26:22
happy,2025-07-15 13:26:22
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
neutral,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:23
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
happy,2025-07-15 13:26:24
neutral,2025-07-15 13:26:24
surprise,2025-07-15 13:26:24
neutral,2025-07-15 13:26:24
surprise,2025-07-15 13:26:24
surprise,2025-07-15 13:26:25
happy,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
happy,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
happy,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
surprise,2025-07-15 13:26:25
surprise,2025-07-15 13:26:26
surprise,2025-07-15 13:26:26
happy,2025-07-15 13:26:26
surprise,2025-07-15 13:26:26
surprise,2025-07-15 13:26:26
neutral,2025-07-15 13:26:26
neutral,2025-07-15 13:26:26
surprise,2025-07-15 13:26:26
happy,2025-07-15 13:26:26
happy,2025-07-15 13:26:26
happy,2025-07-15 13:26:26
surprise,2025-07-15 13:26:26
surprise,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
happy,2025-07-15 13:26:27
happy,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
happy,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
happy,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
surprise,2025-07-15 13:26:27
surprise,2025-07-15 13:26:28
angry,2025-07-15 13:26:28
happy,2025-07-15 13:26:28
happy,2025-07-15 13:26:28
happy,2025-07-15 13:26:28
surprise,2025-07-15 13:26:28
neutral,2025-07-15 13:26:28
neutral,2025-07-15 13:26:28
fear,2025-07-15 13:26:28
fear,2025-07-15 13:26:28
neutral,2025-07-15 13:26:28
fear,2025-07-15 13:26:28
neutral,2025-07-15 13:26:28
fear,2025-07-15 13:26:29
neutral,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
angry,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
happy,2025-07-15 13:26:29
fear,2025-07-15 13:26:29
neutral,2025-07-15 13:26:29
neutral,2025-07-15 13:26:29
neutral,2025-07-15 13:26:29
neutral,2025-07-15 13:26:30
angry,2025-07-15 13:26:30
angry,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:30
neutral,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
happy,2025-07-15 13:26:31
happy,2025-07-15 13:26:31
happy,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
surprise,2025-07-15 13:26:31
neutral,2025-07-15 13:26:31
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
happy,2025-07-15 13:26:32
neutral,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
neutral,2025-07-15 13:26:32
surprise,2025-07-15 13:26:32
surprise,2025-07-15 13:26:33
surprise,2025-07-15 13:26:33
neutral,2025-07-15 13:26:33
happy,2025-07-15 13:26:33
surprise,2025-07-15 13:26:33
angry,2025-07-15 13:26:33
angry,2025-07-15 13:26:33
angry,2025-07-15 13:26:33
happy,2025-07-15 13:26:33
happy,2025-07-15 13:26:33
