Emotion Detection,Time
happy,2025-07-17 13:31:02
happy,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
angry,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
neutral,2025-07-17 13:31:02
happy,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
angry,2025-07-17 13:31:02
happy,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
angry,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
sad,2025-07-17 13:31:02
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
fear,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:03
sad,2025-07-17 13:31:07
sad,2025-07-17 13:31:07
sad,2025-07-17 13:31:07
sad,2025-07-17 13:31:08
sad,2025-07-17 13:31:08
neutral,2025-07-17 13:31:08
neutral,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:08
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
neutral,2025-07-17 13:31:09
angry,2025-07-17 13:31:09
angry,2025-07-17 13:31:10
angry,2025-07-17 13:31:10
angry,2025-07-17 13:31:10
angry,2025-07-17 13:31:10
neutral,2025-07-17 13:31:10
sad,2025-07-17 13:31:10
sad,2025-07-17 13:31:10
angry,2025-07-17 13:31:10
sad,2025-07-17 13:31:12
sad,2025-07-17 13:31:12
neutral,2025-07-17 13:31:12
neutral,2025-07-17 13:31:12
angry,2025-07-17 13:31:12
angry,2025-07-17 13:31:12
fear,2025-07-17 13:31:12
neutral,2025-07-17 13:31:15
neutral,2025-07-17 13:31:16
sad,2025-07-17 13:31:16
sad,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
sad,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:16
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
sad,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
neutral,2025-07-17 13:31:17
sad,2025-07-17 13:31:17
sad,2025-07-17 13:31:17
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:18
neutral,2025-07-17 13:31:19
happy,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
happy,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
sad,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:19
neutral,2025-07-17 13:31:20
neutral,2025-07-17 13:31:20
neutral,2025-07-17 13:31:20
sad,2025-07-17 13:31:20
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:21
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
happy,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:22
neutral,2025-07-17 13:31:23
neutral,2025-07-17 13:31:23
neutral,2025-07-17 13:31:23
neutral,2025-07-17 13:31:23
neutral,2025-07-17 13:31:23
sad,2025-07-17 13:31:25
fear,2025-07-17 13:31:28
sad,2025-07-17 13:31:28
happy,2025-07-17 13:31:31
angry,2025-07-17 13:31:31
fear,2025-07-17 13:31:33
sad,2025-07-17 13:31:33
sad,2025-07-17 13:31:33
sad,2025-07-17 13:31:33
neutral,2025-07-17 13:31:43
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
angry,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:44
sad,2025-07-17 13:31:45
neutral,2025-07-17 13:31:45
fear,2025-07-17 13:31:45
fear,2025-07-17 13:31:45
sad,2025-07-17 13:31:45
fear,2025-07-17 13:31:46
surprise,2025-07-17 13:31:46
fear,2025-07-17 13:31:46
fear,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
angry,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
sad,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
neutral,2025-07-17 13:31:46
happy,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
neutral,2025-07-17 13:31:47
neutral,2025-07-17 13:31:47
neutral,2025-07-17 13:31:47
happy,2025-07-17 13:31:47
neutral,2025-07-17 13:31:47
neutral,2025-07-17 13:31:48
neutral,2025-07-17 13:31:48
neutral,2025-07-17 13:31:48
fear,2025-07-17 13:31:48
fear,2025-07-17 13:31:48
sad,2025-07-17 13:31:50
sad,2025-07-17 13:31:51
neutral,2025-07-17 13:31:51
neutral,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
neutral,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
neutral,2025-07-17 13:31:51
neutral,2025-07-17 13:31:51
fear,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:51
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:52
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:53
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:54
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:55
sad,2025-07-17 13:31:56
sad,2025-07-17 13:31:56
sad,2025-07-17 13:31:56
angry,2025-07-17 13:31:56
neutral,2025-07-17 13:31:56
sad,2025-07-17 13:31:56
sad,2025-07-17 13:31:57
neutral,2025-07-17 13:31:58
neutral,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
neutral,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
sad,2025-07-17 13:31:58
neutral,2025-07-17 13:31:58
neutral,2025-07-17 13:31:58
neutral,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
angry,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
fear,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
neutral,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
sad,2025-07-17 13:31:59
neutral,2025-07-17 13:32:00
sad,2025-07-17 13:32:00
sad,2025-07-17 13:32:00
sad,2025-07-17 13:32:00
happy,2025-07-17 13:32:00
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
angry,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
happy,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
angry,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
angry,2025-07-17 13:32:01
angry,2025-07-17 13:32:01
sad,2025-07-17 13:32:01
angry,2025-07-17 13:32:01
neutral,2025-07-17 13:32:01
angry,2025-07-17 13:32:02
neutral,2025-07-17 13:32:02
neutral,2025-07-17 13:32:02
sad,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
sad,2025-07-17 13:32:02
neutral,2025-07-17 13:32:02
sad,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:02
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
sad,2025-07-17 13:32:03
angry,2025-07-17 13:32:03
neutral,2025-07-17 13:32:05
neutral,2025-07-17 13:32:05
neutral,2025-07-17 13:32:05
angry,2025-07-17 13:32:05
angry,2025-07-17 13:32:05
sad,2025-07-17 13:32:16
sad,2025-07-17 13:32:16
sad,2025-07-17 13:32:16
sad,2025-07-17 13:32:16
sad,2025-07-17 13:32:17
sad,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
sad,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
angry,2025-07-17 13:32:17
fear,2025-07-17 13:32:17
angry,2025-07-17 13:32:17
angry,2025-07-17 13:32:17
sad,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
angry,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
neutral,2025-07-17 13:32:17
