Timestamp,X,Y,Speed
2025-08-13 13:51:04.790,504,-11,901.3878188659972
2025-08-13 13:51:04.794,500,-12,1030.7764064044152
2025-08-13 13:51:04.798,496,-9,1250.0
2025-08-13 13:51:04.802,493,-7,901.3878188659972
2025-08-13 13:51:04.806,491,-4,901.3878188659972
2025-08-13 13:51:04.810,490,-4,250.0
2025-08-13 13:51:04.814,489,-2,559.0169943749474
2025-08-13 13:51:04.818,488,0,559.0169943749474
2025-08-13 13:51:05.000,488,-1,5.4945054945054945
2025-08-13 13:51:05.005,489,-1,200.0
2025-08-13 13:51:05.009,493,-2,1030.7764064044152
2025-08-13 13:51:05.013,498,-3,1274.754878398196
2025-08-13 13:51:05.016,505,-4,2357.0226039551585
2025-08-13 13:51:05.021,513,-5,1612.4515496597098
2025-08-13 13:51:05.025,517,-2,1250.0
2025-08-13 13:51:05.029,527,-4,2549.509756796392
2025-08-13 13:51:05.033,533,-2,1581.1388300841897
2025-08-13 13:51:05.037,545,-4,3041.38126514911
2025-08-13 13:51:05.041,558,-3,3259.6012026013245
2025-08-13 13:51:05.045,570,-3,3000.0
2025-08-13 13:51:05.049,584,-1,3535.5339059327375
2025-08-13 13:51:05.053,600,0,4007.8048854703497
2025-08-13 13:51:05.057,621,0,5250.0
2025-08-13 13:51:05.061,651,0,7500.0
2025-08-13 13:51:05.064,686,1,11671.427600007732
2025-08-13 13:51:05.069,729,7,8683.317338436964
2025-08-13 13:51:05.072,769,16,13666.666666666666
2025-08-13 13:51:05.077,819,27,10239.140588936163
2025-08-13 13:51:05.080,876,42,19646.8827043885
2025-08-13 13:51:05.085,923,55,9752.948272189287
2025-08-13 13:51:05.088,987,70,21911.437906059728
2025-08-13 13:51:05.092,1054,85,17164.64389377187
2025-08-13 13:51:05.097,1125,102,14601.369798755184
2025-08-13 13:51:05.101,1185,114,15297.058540778355
2025-08-13 13:51:05.105,1265,132,20500.0
2025-08-13 13:51:05.109,1345,148,20396.078054371137
2025-08-13 13:51:05.113,1415,160,17755.2809045647
2025-08-13 13:51:05.117,1501,176,21868.927728629038
2025-08-13 13:51:05.121,1584,189,21002.97597960822
2025-08-13 13:51:05.125,1667,199,20900.059808526865
2025-08-13 13:51:05.129,1733,209,16688.319268278636
2025-08-13 13:51:05.133,1816,220,20931.435688934478
2025-08-13 13:51:05.137,1898,230,20651.87642806338
2025-08-13 13:51:05.141,1968,240,17677.66952966369
2025-08-13 13:51:05.145,2029,248,15380.588415272025
2025-08-13 13:51:05.149,2089,256,15132.745950421557
2025-08-13 13:51:05.153,2148,264,14884.975646604196
2025-08-13 13:51:05.156,2192,270,14802.402207449679
2025-08-13 13:51:05.158,2242,275,25124.689052802223
2025-08-13 13:51:05.162,2289,279,11792.476415070754
2025-08-13 13:51:05.166,2330,281,10262.187875886895
2025-08-13 13:51:05.174,2364,284,4266.512041469003
2025-08-13 13:51:05.176,2429,290,32638.16784073518
2025-08-13 13:51:05.180,2463,294,8558.621384311846
2025-08-13 13:51:05.185,2486,295,4604.345773288535
2025-08-13 13:51:05.189,2512,300,6619.101147436863
2025-08-13 13:51:05.193,2538,303,6543.1261641512
2025-08-13 13:51:05.197,2561,306,5798.7067523716005
2025-08-13 13:51:05.201,2576,308,3783.186487605389
2025-08-13 13:51:05.205,2593,309,4257.346591481601
2025-08-13 13:51:05.209,2611,311,4527.6925690687085
2025-08-13 13:51:05.213,2626,313,3783.186487605389
2025-08-13 13:51:05.217,2638,314,3010.398644698074
2025-08-13 13:51:05.221,2651,316,3288.2366094914764
2025-08-13 13:51:05.225,2663,319,3092.3292192132453
2025-08-13 13:51:05.229,2674,320,2761.340254296815
2025-08-13 13:51:05.233,2684,322,2549.509756796392
2025-08-13 13:51:05.237,2694,323,2512.4689052802223
2025-08-13 13:51:05.241,2701,323,1750.0
2025-08-13 13:51:05.245,2709,323,2000.0
2025-08-13 13:51:05.249,2716,323,1750.0
2025-08-13 13:51:05.252,2720,323,1333.3333333333333
2025-08-13 13:51:05.257,2724,323,800.0
2025-08-13 13:51:05.261,2726,323,500.0
2025-08-13 13:51:05.264,2728,323,666.6666666666666
2025-08-13 13:51:05.268,2729,323,250.0
2025-08-13 13:51:05.272,2730,323,250.0
2025-08-13 13:51:05.276,2731,324,353.5533905932738
2025-08-13 13:51:05.280,2732,325,353.5533905932738
2025-08-13 13:51:05.284,2733,325,250.0
2025-08-13 13:51:05.288,2735,326,559.0169943749474
